12	13	11	13	16	22	2	4	1	3	8	7	23	14	12	18	13	6	20	9	19	11	15	5	24	10	21	17
18	4	11	15	20	13	9	1	7	8	23	11	10	5	18	15	6	24	4	2	16	17	14	22	21	3	19	12
11	10	11	13	1	16	4	21	14	6	22	8	20	3	11	24	10	23	17	12	15	19	5	2	13	9	18	7
13	8	11	9	20	7	1	14	24	10	3	6	8	21	13	16	22	17	5	15	18	23	19	9	2	4	12	11
7	1	11	10	5	10	6	8	18	24	2	16	9	1	7	11	3	14	21	20	15	22	23	12	19	13	17	4
5	18	11	9	1	10	4	22	20	13	19	11	18	7	5	12	2	17	15	8	24	6	14	16	21	3	9	23
9	17	11	24	4	3	7	1	12	5	8	24	19	16	9	23	2	14	18	22	11	13	10	20	15	6	21	17
10	13	11	2	7	13	3	6	12	24	20	18	19	9	10	2	1	21	4	8	23	11	16	22	5	15	14	17
16	11	11	9	10	24	20	18	23	6	17	19	11	4	16	22	7	1	13	12	3	5	9	2	8	15	14	21
16	19	11	13	4	6	10	14	17	8	7	24	18	22	16	13	19	21	9	12	1	3	5	11	2	20	15	23
12	18	11	13	24	20	9	23	21	5	11	16	13	17	12	1	18	14	6	10	8	2	19	4	3	7	15	22
17	11	11	9	22	3	8	15	10	12	4	6	11	13	17	9	23	16	14	1	19	24	21	5	20	2	7	18
23	18	11	10	21	10	7	9	19	20	4	22	17	18	23	6	8	14	12	1	13	11	24	5	3	15	16	2
24	5	11	19	6	18	12	15	20	1	16	17	14	7	24	21	11	8	2	10	23	22	5	19	4	3	13	9
10	13	11	12	2	14	21	3	18	5	8	17	15	16	10	13	12	23	1	4	9	19	11	24	22	6	7	20
8	16	11	9	14	12	23	20	22	17	2	15	16	6	8	3	10	5	7	9	21	4	11	13	1	19	18	24
15	5	11	14	7	9	19	1	8	18	10	21	2	11	15	22	4	5	23	16	13	17	3	14	20	12	6	24
19	21	11	7	11	20	8	4	17	18	21	5	24	22	19	9	7	6	13	2	12	23	1	15	16	14	10	3
2	15	11	10	18	3	6	20	11	22	1	17	24	15	2	9	16	8	14	7	10	4	21	13	23	12	5	19
21	10	11	19	5	12	17	11	15	22	23	19	14	20	21	4	18	6	24	3	2	1	10	16	13	9	8	7
22	13	11	8	9	11	6	3	19	17	23	13	7	18	22	12	14	5	16	4	15	2	1	8	24	10	20	21
6	23	11	8	1	11	12	17	2	21	10	23	4	9	6	5	22	24	8	20	18	3	16	7	19	13	15	14
10	17	11	12	16	21	18	2	14	7	1	15	3	5	10	17	9	24	22	11	13	6	20	4	23	8	12	19
2	24	11	6	19	3	17	16	4	24	10	6	13	11	2	1	21	5	8	20	14	9	23	7	15	12	22	18
11	13	11	15	8	22	23	10	24	9	15	6	16	21	11	14	12	19	13	2	18	20	5	1	3	4	17	7
17	11	11	12	9	12	24	14	16	19	3	18	8	13	17	11	7	6	15	1	2	4	5	20	22	10	21	23
12	24	11	13	21	1	13	4	17	20	6	7	18	3	12	23	24	8	14	9	10	15	22	11	16	5	2	19
6	15	11	4	7	23	18	15	19	24	5	11	17	4	6	21	1	10	12	13	22	14	20	9	2	8	3	16
9	13	11	24	1	5	18	21	6	11	4	8	24	17	9	23	14	20	2	10	15	3	22	16	12	7	19	13
2	11	11	6	22	24	6	21	12	11	20	1	3	10	2	23	4	5	18	13	8	7	19	15	9	17	14	16
19	5	11	24	14	18	21	4	11	10	3	17	6	1	19	13	23	22	24	15	12	9	2	20	16	7	8	5
23	17	11	10	3	9	7	11	19	16	1	2	21	17	23	4	6	15	8	10	12	5	14	18	20	24	13	22
3	18	11	20	21	12	7	23	14	6	16	13	9	20	3	4	17	5	11	15	8	2	19	18	22	10	1	24
14	23	11	19	11	13	8	19	18	1	7	20	4	6	14	21	9	16	10	17	2	24	23	5	3	22	15	12
13	11	11	9	6	23	17	19	20	21	7	22	11	3	13	12	8	24	16	9	4	15	18	2	14	1	5	10
22	9	11	10	12	19	13	17	1	11	10	7	18	9	22	3	16	23	24	4	20	15	5	2	21	14	6	8
9	23	11	13	8	15	16	4	21	11	22	6	3	18	9	5	23	14	24	20	10	1	2	7	12	19	13	17
11	15	11	12	5	24	16	8	4	3	19	20	17	18	11	15	9	1	2	13	10	6	21	23	22	7	12	14
24	20	11	13	5	12	3	17	6	18	16	11	19	22	24	1	20	7	9	13	10	14	15	2	4	23	21	8
4	1	11	5	19	3	9	18	1	17	16	21	24	2	4	8	11	10	23	7	13	20	5	22	15	14	12	6
11	15	11	13	10	13	19	21	16	14	3	8	22	20	11	17	15	2	9	6	23	4	12	24	18	5	1	7
16	12	11	19	11	19	18	3	4	6	10	23	1	13	16	5	2	17	24	22	14	7	12	21	9	20	8	15
21	10	11	8	11	13	2	24	16	14	17	10	4	9	21	1	3	20	19	6	18	8	22	15	5	12	23	7
15	22	11	14	2	12	13	4	9	20	5	19	7	1	15	14	24	22	23	11	21	18	8	16	10	3	6	17
17	13	11	16	5	3	7	22	15	1	14	21	6	4	17	11	23	20	12	13	19	2	8	16	24	9	10	18
22	16	11	13	7	10	20	3	8	14	18	2	6	13	22	12	16	24	5	9	11	23	15	1	17	21	4	19
13	12	11	13	9	23	10	5	6	3	19	22	20	14	13	16	12	24	11	18	17	2	15	1	7	4	8	21
1	23	11	18	21	2	5	10	15	12	22	13	8	24	1	7	9	14	3	19	4	23	6	20	11	18	17	16
18	14	11	12	19	24	16	21	9	22	8	17	20	11	18	14	2	10	4	1	23	5	12	7	13	6	15	3
13	10	11	1	10	16	14	2	12	19	22	5	15	20	13	6	1	21	23	11	8	24	3	4	9	7	18	17
9	12	11	12	1	5	19	24	10	6	17	2	23	14	9	12	20	22	16	7	21	15	4	8	18	11	3	13
15	24	11	13	23	3	19	11	7	16	21	5	14	1	15	18	24	10	8	9	20	6	12	22	4	13	2	17
2	16	11	10	24	4	12	10	14	15	3	22	1	16	2	17	8	21	11	20	6	23	7	13	19	18	5	9
3	19	11	8	4	2	22	9	1	13	23	19	18	24	3	12	14	17	5	11	15	8	6	20	7	10	16	21
21	16	11	12	10	3	22	17	1	18	20	13	9	19	21	16	5	7	15	11	14	23	8	2	24	12	4	6
1	24	11	8	12	14	16	10	22	11	19	24	2	18	1	23	9	3	17	20	7	13	8	4	15	5	21	6
3	13	11	18	17	12	5	1	19	20	18	8	6	2	3	14	21	7	11	16	23	13	9	10	22	24	15	4
9	7	11	16	19	15	20	14	16	18	2	1	8	6	9	12	21	11	22	7	17	13	10	23	24	3	5	4
18	24	11	17	15	8	22	12	17	11	3	10	13	20	18	2	6	23	1	19	24	5	16	4	21	7	14	9
3	17	11	15	12	9	10	23	4	24	6	19	20	21	3	16	8	1	17	13	14	18	2	11	5	15	7	22
9	15	11	5	4	10	11	7	15	24	23	8	3	16	9	22	21	6	2	5	19	18	1	14	20	13	17	12
13	24	11	13	12	22	17	14	20	1	4	23	9	11	13	3	24	10	15	18	8	2	19	21	5	16	7	6
20	18	11	2	1	18	21	9	14	16	3	10	23	15	20	17	19	4	2	12	8	11	7	13	5	22	24	6
12	10	11	13	5	20	14	2	13	8	7	17	19	11	12	18	10	6	15	23	16	24	21	3	9	22	1	4
1	12	11	9	8	21	14	7	17	6	23	24	12	3	1	13	19	11	15	10	5	20	18	16	9	22	2	4
12	16	11	20	2	5	4	24	18	13	6	3	14	7	12	11	17	15	22	19	9	23	10	16	20	1	8	21
16	23	11	14	13	18	24	15	21	17	9	14	10	8	16	22	7	23	3	5	19	1	6	4	12	11	2	20
21	19	11	13	9	14	6	13	8	18	5	3	16	7	21	20	19	11	1	4	15	22	24	23	2	17	10	12
8	16	11	10	7	19	18	3	10	6	23	5	21	16	8	22	9	1	11	4	17	12	15	13	24	2	14	20
2	11	11	18	18	3	24	14	20	12	13	19	22	9	2	15	23	21	10	1	16	11	7	17	4	5	8	6
5	24	11	7	7	19	17	12	9	11	24	4	14	10	5	2	1	20	6	3	8	18	13	23	16	15	21	22
15	11	11	16	7	2	10	24	17	4	3	20	14	19	15	23	5	8	16	11	9	6	12	1	21	22	13	18
3	20	11	12	23	17	14	12	21	7	15	5	16	2	3	20	4	9	24	22	8	18	13	10	6	1	19	11
14	24	11	19	5	9	19	16	8	2	12	1	7	17	14	15	10	11	23	3	6	13	24	20	4	21	22	18
10	22	11	18	23	13	17	18	4	12	19	15	21	3	10	24	8	6	20	14	1	22	5	9	11	7	2	16
9	3	11	7	19	10	17	23	1	14	3	7	5	2	9	15	4	21	20	8	11	6	16	24	12	22	18	13
4	15	11	3	7	20	15	19	6	10	2	9	16	14	4	5	23	18	21	1	13	12	3	17	8	24	22	11
22	10	11	13	16	19	4	5	13	23	17	7	21	12	22	8	10	2	24	15	3	11	1	20	18	14	9	6
18	24	11	14	13	12	8	22	6	15	9	20	16	1	18	3	19	24	7	2	11	23	5	21	4	17	14	10
14	10	11	14	15	19	17	13	23	12	9	1	5	20	14	8	7	10	24	16	21	3	4	18	6	11	22	2
23	24	11	9	2	9	20	11	19	7	3	4	24	15	23	21	10	6	5	16	8	1	14	12	17	13	22	18
6	23	11	22	14	2	18	5	8	22	11	13	19	9	6	24	12	17	1	10	7	3	20	15	4	23	16	21
22	20	11	13	13	18	19	15	8	5	17	1	21	14	22	2	20	23	12	6	11	3	16	4	10	24	9	7
21	16	11	10	22	6	9	8	4	14	23	7	2	16	21	24	17	19	18	1	5	13	10	12	20	15	3	11
15	14	11	15	22	19	16	10	1	12	17	6	13	3	15	5	2	20	14	8	9	21	11	24	18	23	4	7
17	22	11	15	8	13	24	21	1	2	7	18	6	4	17	23	11	19	22	15	20	5	3	16	14	9	10	12
10	15	11	8	21	5	20	8	7	3	16	15	4	1	10	22	14	18	6	24	17	2	19	12	23	11	9	13
22	17	11	21	5	20	4	13	11	12	6	14	7	18	22	15	3	10	1	8	16	21	2	23	17	9	24	19
21	20	11	13	8	3	12	10	19	18	4	23	6	17	21	1	20	11	13	5	7	16	2	15	9	22	24	14
7	23	11	10	6	5	4	3	8	19	9	1	22	23	7	12	13	11	21	10	24	17	16	20	14	2	15	18
8	12	11	4	24	11	2	12	16	17	13	20	9	14	8	22	3	19	1	23	15	21	5	18	4	7	10	6
3	16	11	1	16	6	24	9	4	19	10	11	22	15	3	21	18	1	23	20	12	2	14	8	17	7	5	13
18	11	11	12	1	3	14	21	6	13	23	20	8	10	18	11	12	2	19	9	16	7	4	24	15	5	22	17
21	15	11	15	22	18	20	19	6	13	4	14	7	1	21	10	24	23	15	2	11	12	16	5	3	17	9	8
4	9	11	13	7	5	13	1	2	18	20	17	12	15	4	6	9	21	19	23	24	14	22	8	16	3	10	11
18	4	11	8	24	11	20	16	10	7	12	4	15	22	18	6	5	2	13	9	21	8	17	19	14	3	23	1
11	7	11	12	2	12	22	15	16	8	1	10	6	14	11	7	21	5	20	13	9	3	17	18	23	4	19	24
11	12	11	10	4	9	24	7	18	23	21	22	2	12	11	3	5	1	6	8	20	19	15	16	13	17	10	14
22	16	11	7	19	17	4	11	12	3	16	5	13	20	22	1	6	23	15	2	21	7	18	14	9	24	10	8
17	13	11	13	15	14	4	8	23	18	16	10	21	12	17	1	13	9	20	5	22	7	24	3	6	19	2	11
5	17	11	15	11	10	20	14	8	24	4	19	18	12	5	16	1	7	17	2	23	15	3	6	22	13	21	9
6	17	11	10	4	15	9	16	19	7	18	21	23	17	6	2	10	11	8	3	13	5	14	22	12	1	20	24
23	17	11	13	22	19	11	3	15	10	8	1	16	18	23	20	17	12	21	24	7	6	9	14	4	2	5	13
13	20	11	10	1	14	3	4	24	19	7	22	23	20	13	11	5	6	2	17	15	12	18	21	10	16	8	9
20	6	11	12	14	9	13	7	24	18	11	21	19	23	20	6	2	16	8	5	17	22	10	4	3	15	12	1
10	1	11	24	9	4	24	8	18	19	17	5	11	3	10	22	6	2	16	7	21	14	12	15	13	20	23	1
20	15	11	8	3	23	6	7	2	10	24	15	8	1	20	18	21	5	11	12	14	17	13	16	9	22	19	4
14	11	11	1	11	4	3	2	21	24	7	13	5	20	14	22	23	10	12	18	17	8	1	15	19	6	16	9
18	18	11	11	13	24	23	11	12	22	17	4	9	21	18	14	8	5	1	6	16	20	2	7	19	3	10	15
7	23	11	19	21	9	16	2	5	19	8	22	17	1	7	11	13	12	15	20	3	10	23	18	6	4	24	14
5	14	11	13	9	20	3	13	17	8	7	10	6	16	5	18	14	22	1	12	2	15	23	19	11	24	4	21
3	3	11	11	24	17	10	21	12	8	18	22	6	23	3	2	16	4	9	15	5	19	11	13	20	1	7	14
18	17	11	7	22	3	23	12	9	1	17	16	8	19	18	24	11	4	15	14	2	20	7	5	21	10	6	13
21	14	11	16	17	5	1	10	16	9	11	15	13	6	21	23	3	20	24	14	8	22	18	12	7	2	4	19
24	18	11	12	7	1	13	21	2	11	9	20	14	12	24	18	17	19	23	3	15	8	22	6	4	10	5	16
5	15	11	13	3	16	21	19	1	2	10	17	23	22	5	6	15	4	20	7	13	9	11	14	12	8	24	18
7	17	11	1	17	16	14	23	3	8	12	21	4	2	7	15	20	24	11	6	10	18	5	22	13	1	9	19
16	4	11	13	1	8	12	9	21	15	19	20	5	2	16	18	4	17	14	10	22	24	7	6	3	23	13	11
7	9	11	13	2	10	20	21	4	15	3	19	14	8	7	13	9	5	22	17	23	12	1	11	18	24	6	16
7	12	11	16	16	2	21	17	18	22	20	6	23	9	7	11	15	3	1	12	24	10	8	5	14	13	4	19
24	8	11	7	21	1	12	13	22	19	8	15	4	18	24	10	20	9	16	2	23	17	6	5	11	3	14	7
10	17	11	10	6	8	22	16	24	21	4	20	18	17	10	5	2	13	7	12	11	1	14	23	3	15	9	19
13	14	11	9	22	12	7	1	4	24	20	6	14	8	13	11	19	3	17	16	5	2	10	21	9	23	15	18
9	14	11	13	19	12	16	8	22	23	18	4	20	13	9	3	14	17	6	15	5	10	11	7	1	21	2	24
9	3	11	15	15	20	13	22	10	17	16	8	21	6	9	5	1	19	3	12	18	11	23	2	4	24	7	14
14	14	11	11	8	19	17	9	23	2	21	22	24	15	14	13	12	1	4	6	7	10	16	20	3	5	18	11
5	10	11	6	6	3	20	2	13	10	24	14	11	16	5	21	8	19	9	23	12	15	17	22	18	1	7	4
10	13	11	14	2	18	21	1	3	23	9	14	11	8	10	15	7	13	4	12	22	17	5	6	20	24	16	19
10	20	11	21	22	5	2	8	3	16	15	7	14	6	10	1	21	9	4	12	13	18	23	19	20	24	11	17
2	21	11	19	14	7	17	24	1	4	16	6	18	19	2	13	22	11	15	3	10	12	21	23	9	5	20	8
15	23	11	15	24	6	18	8	13	2	10	19	4	22	15	7	21	11	23	17	9	12	16	20	3	1	5	14
9	6	11	8	12	3	23	21	11	14	1	6	19	7	9	5	17	24	8	22	10	18	4	2	20	16	15	13
10	19	11	13	24	5	2	6	15	8	16	4	18	1	10	7	19	11	9	17	22	14	23	3	20	21	12	13
23	20	11	10	14	10	4	7	3	16	12	2	8	20	23	15	13	1	21	5	6	19	9	24	22	11	17	18
7	23	11	24	15	6	5	16	1	3	10	11	21	12	7	2	22	13	19	18	14	20	17	8	24	4	9	23
16	20	11	10	10	6	24	5	7	3	12	22	11	20	16	23	2	8	15	1	4	13	18	21	14	9	19	17
6	4	11	12	20	2	15	12	17	10	8	13	16	3	6	4	24	18	14	19	1	21	5	9	11	23	7	22
9	11	11	13	1	18	6	2	23	12	16	14	22	19	9	15	11	24	3	7	8	13	20	4	21	5	10	17
23	14	11	17	15	12	7	24	22	13	8	10	19	16	23	11	2	4	20	5	14	3	6	17	9	18	1	21
19	4	11	19	15	23	21	13	16	20	7	3	11	10	19	5	17	14	22	2	8	12	4	6	1	24	9	18
4	7	11	13	12	18	8	23	9	14	11	20	5	21	4	13	7	15	19	16	22	24	10	3	6	1	17	2
8	3	11	1	3	20	9	13	15	21	17	12	2	18	8	7	11	14	24	6	10	16	23	1	19	22	4	5
10	3	11	10	16	20	8	18	2	17	9	6	24	3	10	12	19	13	15	7	22	1	5	21	23	11	14	4
16	11	11	13	18	1	20	17	6	24	9	7	12	21	16	2	11	5	23	10	19	22	3	13	4	14	8	15
23	17	11	12	6	7	22	4	2	18	8	15	1	16	23	17	5	20	9	12	14	3	13	24	11	19	21	10
21	24	11	13	16	8	12	22	17	5	13	20	2	6	21	19	24	15	4	14	11	18	23	7	9	1	10	3
3	20	11	5	13	16	19	10	20	7	15	22	18	24	3	17	23	9	21	14	12	2	4	11	6	1	5	8
11	16	11	13	23	20	14	9	12	4	22	18	7	13	11	21	16	17	6	15	19	2	24	1	3	5	10	8
8	3	11	14	6	15	11	14	24	5	19	17	21	7	8	1	16	3	13	2	20	9	23	10	12	18	4	22
22	7	11	21	24	11	16	6	5	9	1	18	19	2	22	3	10	8	23	12	4	21	13	14	7	15	17	20
4	8	11	5	1	15	21	16	8	14	12	23	19	7	4	2	9	17	20	24	5	11	3	10	13	18	22	6
2	12	11	24	9	16	21	23	15	18	19	20	3	11	2	13	1	22	4	14	7	5	24	6	10	17	8	12
22	10	11	14	15	20	6	12	8	3	21	2	13	18	22	4	24	10	19	23	16	5	7	17	14	9	11	1
22	14	11	15	10	18	6	17	11	5	7	16	4	15	22	8	24	12	14	9	19	20	23	2	13	21	3	1
22	10	11	1	10	3	16	6	4	17	15	1	18	12	22	2	9	19	5	11	20	7	24	13	8	14	23	21
1	13	11	12	24	7	5	19	8	21	15	3	2	12	1	13	6	23	18	14	20	11	10	22	17	16	4	9
8	19	11	12	22	12	5	3	15	23	10	20	17	18	8	19	1	4	2	21	16	11	24	6	7	13	14	9
11	10	11	7	1	7	20	16	19	17	10	6	5	4	11	12	22	23	9	21	18	13	8	24	3	15	14	2
11	16	11	13	17	8	10	4	3	7	13	24	14	12	11	18	16	9	2	15	1	19	21	23	5	20	6	22
18	13	11	10	3	15	2	23	4	19	9	24	14	13	18	22	7	17	11	21	20	8	1	5	12	6	10	16
4	11	11	9	21	19	16	6	3	18	9	23	11	13	4	10	7	14	12	1	24	15	17	8	5	2	22	20
6	10	11	12	14	3	17	23	19	8	13	21	11	7	6	10	2	5	16	22	24	9	1	20	15	18	4	12
17	14	11	12	9	18	16	12	6	21	23	2	22	8	17	14	3	1	20	13	19	5	4	24	11	7	15	10
19	9	11	13	17	8	6	22	24	12	1	20	15	10	19	16	9	3	14	18	2	23	21	4	13	11	7	5
16	13	11	15	7	21	15	8	24	22	20	5	3	9	16	12	14	17	13	4	1	18	10	6	2	11	19	23
11	17	11	17	15	8	6	9	3	13	5	20	16	18	11	23	1	2	14	19	17	21	24	7	12	4	22	10
3	4	11	12	17	1	11	12	7	13	6	20	2	8	3	4	18	21	24	22	19	10	5	9	14	16	23	15
18	15	11	12	20	16	17	21	2	9	13	1	3	24	18	15	6	22	5	4	23	11	12	19	10	8	7	14
16	14	11	10	24	9	18	21	6	11	23	3	2	14	16	13	15	7	17	8	10	1	5	4	19	22	12	20
16	15	11	13	24	1	14	13	22	10	20	2	19	3	16	23	15	12	6	18	21	11	4	17	8	5	7	9
2	19	11	20	16	13	17	22	4	9	24	14	5	23	2	18	8	7	11	12	15	6	20	19	3	1	21	10
16	22	11	9	24	12	6	13	14	8	9	1	22	15	16	21	4	17	11	2	10	20	7	18	19	23	3	5
2	8	11	6	9	20	4	12	13	8	3	6	23	19	2	15	7	21	10	5	11	1	22	24	16	18	17	14
18	24	11	21	20	11	9	10	16	8	19	22	21	1	18	4	12	5	3	7	13	23	14	17	24	6	2	15
12	5	11	9	6	9	20	15	17	2	21	24	5	11	12	4	22	19	18	3	7	13	10	8	23	14	1	16
3	18	11	10	14	17	23	1	7	9	13	8	6	18	3	10	24	2	11	15	20	21	16	22	5	12	19	4
4	13	11	14	3	5	10	14	2	9	8	18	12	23	4	21	11	13	1	19	22	16	6	7	24	20	17	15
24	18	11	13	22	20	7	5	3	19	8	16	17	2	24	4	18	23	21	14	1	11	15	10	13	6	12	9
24	16	11	2	9	16	10	8	22	5	17	7	3	23	24	14	15	18	4	11	2	13	12	6	19	1	20	21
21	13	11	5	17	14	3	5	13	6	4	23	12	24	21	16	7	18	8	2	9	1	19	20	15	11	22	10
15	17	11	10	10	16	18	11	24	21	5	19	2	17	15	6	9	22	8	4	13	12	3	1	14	23	7	20
6	12	11	21	24	23	4	18	22	16	14	17	2	10	6	13	7	3	1	9	11	20	15	21	12	5	19	8
14	10	11	13	13	21	12	18	15	17	7	3	11	22	14	20	10	8	23	19	9	5	6	2	24	1	4	16
12	15	11	21	3	5	18	4	17	2	16	24	1	23	12	22	13	8	14	7	6	10	21	11	15	9	19	20
6	16	11	9	4	11	12	21	8	19	9	3	16	15	6	5	18	24	17	22	13	23	2	20	10	7	14	1
19	9	11	9	3	14	12	23	4	24	8	13	9	21	19	1	22	15	10	16	20	17	18	5	11	2	7	6
21	24	11	12	9	4	7	19	8	2	11	16	1	5	21	24	23	10	12	22	3	20	14	6	13	18	17	15
20	14	11	13	6	1	16	11	15	2	9	17	22	4	20	13	14	19	7	21	23	12	18	10	5	8	3	24
19	18	11	9	13	22	5	3	16	8	14	11	18	6	19	1	17	15	12	23	4	10	2	9	24	21	7	20
24	12	11	16	8	14	7	22	1	9	23	10	18	15	24	11	20	5	19	12	6	2	4	13	21	16	3	17
24	9	11	10	14	13	16	19	7	21	12	8	1	9	24	20	5	23	11	4	10	3	18	2	15	17	22	6
6	16	11	10	22	18	24	5	11	4	2	19	13	16	6	10	20	8	21	23	3	1	15	17	7	12	9	14
14	18	11	10	13	15	24	21	20	6	11	1	16	18	14	23	5	7	10	3	8	2	4	9	12	22	19	17
6	15	11	16	8	7	19	3	5	18	20	23	21	17	6	14	12	9	10	15	13	1	11	24	2	16	22	4
22	4	11	21	8	1	14	23	18	10	20	15	24	12	22	11	5	21	3	9	6	13	16	17	4	7	2	19
6	17	11	20	14	21	10	12	7	3	19	4	16	13	6	22	18	15	20	1	2	23	8	17	9	11	24	5
18	21	11	14	4	20	11	9	22	12	15	24	19	3	18	5	6	21	14	7	16	1	13	2	8	10	17	23
7	10	11	13	2	16	3	20	13	21	15	1	5	11	7	17	10	18	6	8	23	14	24	4	19	9	12	22
19	16	11	13	12	24	9	4	17	11	3	1	5	14	19	20	16	23	7	6	10	8	13	21	18	22	15	2
20	15	11	7	19	8	5	22	1	10	15	14	23	7	20	21	24	18	13	3	17	4	12	2	6	16	9	11
15	1	11	17	5	19	23	24	17	18	13	6	2	3	15	9	22	7	10	16	1	8	12	20	14	21	11	4
6	17	11	13	9	22	13	11	19	3	4	24	2	23	6	15	17	20	10	21	12	5	18	16	8	1	14	7
19	1	11	13	8	15	17	11	23	3	12	5	4	22	19	9	1	6	13	18	7	20	14	16	10	24	2	21
6	12	11	16	15	18	4	7	2	17	14	10	1	13	6	21	9	8	3	12	24	16	5	23	19	20	22	11
7	16	11	7	23	8	24	3	5	18	16	20	13	4	7	21	14	6	12	15	9	10	1	2	11	22	19	17
8	24	11	13	14	17	18	13	10	12	9	1	16	22	8	3	24	4	19	7	23	21	6	11	2	5	15	20
20	5	11	3	6	10	5	21	9	22	15	4	17	8	20	1	19	16	18	12	11	23	2	7	14	13	24	3
19	6	11	21	2	24	12	8	16	9	11	13	18	7	19	17	23	20	1	4	21	3	5	15	6	22	14	10
8	15	11	2	14	15	4	10	1	22	11	13	3	20	8	12	24	18	23	21	2	16	19	9	5	7	6	17
17	1	11	17	24	7	20	11	19	5	6	15	14	12	17	23	21	8	2	9	1	16	18	3	10	4	22	13
6	19	11	20	20	4	14	24	13	5	10	18	16	7	6	22	3	11	2	17	15	1	23	19	21	9	12	8
2	22	11	13	17	14	10	18	19	1	6	13	21	20	2	24	22	5	16	15	11	3	7	8	12	4	23	9
15	18	11	14	6	5	7	12	16	17	1	11	13	19	15	21	22	18	4	23	9	10	14	3	20	8	24	2
19	16	11	14	20	11	6	10	13	7	12	5	21	24	19	17	9	16	4	3	8	15	18	22	1	2	23	14
12	18	11	14	2	5	21	14	3	7	13	8	6	19	12	17	16	18	4	23	22	10	9	1	11	24	15	20
23	24	11	13	21	3	10	13	8	5	9	18	20	19	23	2	24	17	1	4	6	11	12	15	14	7	16	22
7	23	11	16	10	18	24	13	11	2	6	14	15	9	7	12	22	4	5	23	20	17	21	1	8	3	16	19
8	5	11	14	19	20	2	11	16	1	15	22	13	21	8	3	7	5	17	4	10	23	12	14	6	18	24	9
14	12	11	15	6	17	18	2	21	22	5	19	11	15	14	20	13	8	12	24	23	16	1	3	9	10	7	4
23	6	11	18	14	20	17	11	12	1	22	19	21	13	23	3	10	7	4	5	18	6	2	16	24	8	9	15
8	11	11	13	19	14	4	22	12	24	21	1	7	9	8	15	11	16	23	2	18	6	5	10	17	3	20	13
17	15	11	16	19	1	4	11	16	10	23	6	12	2	17	20	14	7	13	15	9	5	3	24	21	22	18	8
12	18	11	13	5	2	3	17	10	22	14	24	19	15	12	21	18	1	4	8	9	16	7	6	13	11	23	20
21	16	11	12	18	3	19	15	23	22	6	10	13	20	21	16	7	2	4	11	17	14	8	9	5	1	24	12
13	14	11	13	24	22	23	15	5	17	10	7	6	4	13	16	14	19	21	18	11	12	9	1	8	2	20	3
20	6	11	14	15	7	16	18	11	23	12	4	8	5	20	10	19	6	17	14	9	1	21	22	2	13	3	24
4	24	11	9	8	10	19	16	13	7	21	11	24	3	4	14	15	22	12	1	5	17	23	6	9	18	20	2
3	22	11	13	17	15	9	24	1	8	2	23	12	18	3	10	22	14	7	13	5	4	19	20	6	11	21	16
14	16	11	21	22	20	21	2	8	1	4	15	9	24	14	17	18	12	7	13	23	3	10	11	16	6	5	19
5	14	11	14	6	1	22	19	20	24	21	13	9	17	5	11	2	14	4	3	7	23	18	8	16	12	10	15
15	17	11	23	2	20	12	7	24	18	16	6	8	11	15	23	5	3	14	9	10	13	19	4	1	22	17	21
