23	23	11	11	11	21	24	19	7	5	1	15	18	22	23	8	17	9	12	10	16	13	14	2	3	20	4	6
1	3	11	12	23	9	11	17	4	12	20	2	21	18	1	3	13	7	16	10	5	6	22	19	14	15	8	24
4	5	11	9	20	19	14	12	2	15	7	17	5	13	4	16	9	8	22	18	11	23	1	3	24	6	21	10
22	22	11	11	10	18	3	21	12	13	6	14	17	23	22	4	5	16	11	19	1	8	2	9	20	24	15	7
1	6	11	16	22	8	7	11	3	14	12	2	5	13	1	19	21	24	16	6	20	17	4	15	10	18	23	9
22	2	11	18	17	11	24	23	13	5	12	18	16	6	22	1	14	19	20	7	15	2	9	10	8	3	21	4
10	11	11	22	1	20	24	12	8	22	23	9	2	15	10	16	19	21	7	18	4	17	13	5	3	11	6	14
5	24	11	15	10	18	16	7	19	14	20	4	1	12	5	21	22	6	24	3	13	23	8	11	15	2	9	17
8	13	11	7	1	2	6	17	9	21	13	14	22	11	8	24	7	3	15	19	4	23	5	20	10	12	18	16
15	13	11	21	24	9	14	8	21	6	18	22	16	5	15	1	23	7	10	17	12	3	2	20	13	19	11	4
7	10	11	13	9	22	11	13	14	24	19	2	17	12	7	15	10	6	21	3	4	23	1	18	5	8	16	20
5	22	11	17	14	6	24	23	11	9	17	3	13	7	5	21	10	12	4	16	22	8	2	15	18	1	20	19
22	22	11	11	6	18	8	14	15	3	7	11	2	5	22	12	20	4	10	16	1	24	13	19	9	17	21	23
19	21	11	24	12	11	18	1	8	16	24	22	17	23	19	7	9	10	13	20	4	3	14	2	5	15	6	21
4	15	11	12	18	22	7	13	20	17	14	8	10	21	4	15	24	9	19	11	6	5	1	16	23	3	2	12
16	10	11	14	12	14	17	2	19	13	23	21	4	7	16	11	6	10	15	22	20	3	8	5	24	9	1	18
6	14	11	7	17	11	10	7	23	5	14	8	22	16	6	20	21	24	3	15	12	4	1	18	2	13	19	9
23	18	11	24	6	13	3	17	24	21	20	9	14	19	23	11	22	5	16	7	8	4	10	2	15	1	12	18
14	15	11	16	3	24	8	12	18	23	2	20	4	17	14	16	6	13	10	15	9	5	19	7	1	22	21	11
13	15	11	16	14	4	17	9	2	16	18	8	21	22	13	19	20	5	6	15	1	7	12	24	11	23	10	3
18	24	11	13	7	3	22	14	5	10	2	20	21	1	18	17	24	16	4	6	12	8	15	9	11	13	19	23
10	13	11	14	17	14	19	23	3	24	5	11	7	12	10	9	22	13	4	16	20	6	21	8	15	2	18	1
13	12	11	10	5	8	3	11	20	14	23	15	10	12	13	24	22	9	6	7	16	4	18	21	2	19	17	1
1	1	11	11	6	15	22	23	20	3	11	9	24	7	1	19	5	18	2	13	8	10	4	21	17	12	14	16
16	4	11	9	2	7	19	11	1	14	8	17	4	3	16	21	15	20	13	22	24	12	5	18	23	9	6	10
17	16	11	15	13	6	12	5	10	14	7	1	15	21	17	24	8	20	16	9	11	18	19	3	2	23	22	4
21	12	11	14	16	2	20	13	6	3	24	18	9	11	21	14	22	12	4	7	15	10	1	23	17	8	5	19
7	22	11	22	20	1	14	23	21	5	2	15	6	10	7	16	18	3	24	17	8	13	19	11	4	22	12	9
23	10	11	7	12	5	19	20	14	3	10	8	21	1	23	9	22	17	13	11	18	16	15	6	7	4	2	24
1	13	11	12	9	4	7	18	19	3	11	2	24	6	1	13	15	22	23	8	5	21	16	10	17	12	20	14
8	15	11	1	15	24	5	7	11	20	14	6	19	1	8	16	17	18	22	9	12	10	21	4	23	3	2	13
12	3	11	12	24	5	9	18	2	7	4	1	21	19	12	3	22	20	6	10	15	16	14	11	8	13	17	23
15	1	11	10	2	7	14	17	4	10	16	13	6	1	15	8	18	23	19	3	9	5	22	11	21	20	24	12
14	15	11	5	22	16	5	1	15	18	2	20	17	10	14	19	3	4	12	23	24	8	6	11	7	9	21	13
2	14	11	14	23	13	16	1	7	3	18	20	15	19	2	11	6	14	12	9	4	5	17	10	22	21	24	8
4	12	11	7	24	14	20	9	10	2	12	5	8	13	4	11	3	22	21	17	1	18	23	19	7	16	6	15
18	20	11	9	7	17	16	15	21	6	19	24	20	23	18	1	13	9	8	2	11	12	4	3	5	10	22	14
4	8	11	8	10	17	24	6	21	14	20	8	12	3	4	19	7	1	5	18	9	15	16	2	22	23	11	13
12	16	11	4	7	21	23	16	4	20	2	19	22	18	12	14	11	6	3	9	5	15	8	13	10	1	17	24
24	10	11	6	20	13	7	16	18	10	19	1	4	11	24	23	14	12	8	17	2	3	22	9	6	21	5	15
12	12	11	11	19	7	10	22	6	15	18	14	20	4	12	2	24	3	17	5	16	11	9	8	13	1	23	21
9	3	11	18	22	21	18	17	19	2	24	6	16	1	9	5	11	4	12	15	10	3	20	23	8	13	14	7
10	14	11	7	13	18	5	12	21	7	14	23	11	17	10	6	15	8	9	16	1	22	2	4	24	3	19	20
20	17	11	4	4	12	22	17	2	24	10	13	15	19	20	7	18	11	3	1	16	9	8	23	14	6	21	5
21	20	11	14	7	2	13	6	15	4	24	1	12	17	21	5	16	20	3	23	22	9	14	11	18	8	19	10
2	3	11	8	24	12	18	6	8	5	17	3	19	23	2	14	10	13	15	20	16	21	7	11	1	4	22	9
23	22	11	13	5	24	18	8	2	12	19	16	9	20	23	10	22	13	1	3	14	17	4	6	11	7	15	21
7	10	11	22	1	24	12	2	22	23	17	21	14	11	7	4	18	9	19	5	6	20	8	15	3	10	16	13
19	22	11	19	8	6	11	17	9	10	5	3	7	24	19	21	16	15	18	13	20	14	22	1	12	2	4	23
3	5	11	17	17	8	13	10	2	21	6	1	19	20	3	9	22	16	18	4	5	14	12	23	7	11	24	15
9	9	11	11	14	18	23	20	19	2	3	5	8	21	9	7	4	15	16	24	13	22	10	11	6	17	12	1
6	12	11	13	2	13	15	17	20	4	16	9	11	10	6	1	12	23	14	24	19	18	8	7	5	21	22	3
17	24	11	21	15	10	16	4	2	20	11	5	18	14	17	22	8	3	12	9	7	13	6	21	24	1	23	19
7	10	11	1	10	22	15	8	1	17	9	13	14	20	7	16	11	4	23	5	21	12	18	6	19	2	3	24
4	4	11	11	2	20	6	14	11	17	7	5	16	18	4	3	9	21	8	19	13	15	22	24	10	23	12	1
11	11	11	11	24	10	12	23	21	5	2	4	14	15	11	7	20	6	8	16	9	13	22	19	17	3	1	18
10	9	11	12	13	2	18	20	22	17	3	19	7	8	10	9	6	15	23	5	11	1	14	24	4	16	21	12
18	16	11	14	13	10	5	3	23	20	11	14	6	22	18	4	19	16	9	21	1	24	12	8	7	2	17	15
10	10	11	11	24	17	3	13	23	2	18	6	5	11	10	15	1	4	19	9	22	8	20	12	16	14	7	21
13	15	11	22	11	1	20	17	24	7	16	4	21	3	13	18	14	10	22	8	5	23	6	2	19	15	12	9
16	12	11	14	23	21	10	14	9	3	6	1	5	24	16	15	20	12	8	7	4	17	13	22	19	18	11	2
11	11	11	11	3	23	22	13	9	2	10	24	6	8	11	21	14	12	19	15	16	20	4	17	18	7	1	5
1	3	11	8	10	23	9	24	17	22	2	3	18	19	1	4	13	14	12	16	15	21	11	5	7	6	20	8
5	15	11	10	4	19	18	20	3	21	1	6	22	15	5	7	13	17	23	2	16	24	12	14	10	8	9	11
24	9	11	18	12	3	14	15	6	13	23	17	7	10	24	8	2	11	22	19	20	9	21	4	5	1	16	18
2	22	11	9	23	15	18	24	13	1	9	19	22	11	2	5	6	12	8	20	14	3	4	16	17	7	21	10
2	15	11	4	19	12	6	15	21	8	24	22	18	14	2	9	23	10	13	11	3	4	5	16	7	17	20	1
2	10	11	14	6	22	20	17	14	8	3	21	15	1	2	19	11	10	16	24	12	7	23	13	4	9	18	5
4	15	11	5	5	22	24	17	15	8	14	7	3	1	4	16	23	9	19	20	12	21	10	2	13	6	11	18
7	13	11	22	6	2	21	5	12	11	15	19	4	24	7	14	20	10	8	3	1	22	9	17	23	13	16	18
12	1	11	9	11	23	20	10	14	2	3	22	1	13	12	19	17	5	15	9	6	8	21	4	7	18	16	24
23	8	11	14	10	2	7	12	16	4	21	11	15	6	23	5	19	8	17	14	9	24	1	22	18	13	3	20
12	11	11	21	13	7	24	6	21	10	18	17	4	5	12	16	23	3	15	1	19	2	8	22	11	9	14	20
12	24	11	3	13	7	24	1	15	23	21	8	6	2	12	10	19	11	3	16	14	4	20	22	18	9	17	5
3	3	11	11	17	24	14	16	1	19	23	6	2	18	3	12	7	10	8	22	5	21	20	4	9	15	11	13
22	18	11	15	24	19	7	12	23	5	14	16	4	8	22	2	11	9	18	1	6	10	3	20	21	15	13	17
13	2	11	21	21	7	15	3	24	5	22	18	8	1	13	12	6	4	9	23	17	19	11	10	2	14	16	20
6	8	11	5	4	10	1	5	8	9	19	18	11	17	6	13	14	16	7	21	22	20	15	2	3	12	23	24
3	15	11	15	19	6	2	9	5	10	13	11	23	18	3	24	14	17	15	8	7	20	21	1	12	4	16	22
15	14	11	5	16	13	12	2	14	24	4	9	11	8	15	1	21	5	20	3	22	23	18	6	17	10	19	7
3	3	11	11	2	10	11	12	6	5	4	14	23	8	3	20	18	13	22	21	7	19	16	15	9	24	1	17
5	15	11	6	10	21	16	7	4	15	12	14	1	18	5	20	13	8	23	3	6	11	24	19	22	2	17	9
11	17	11	10	14	24	19	18	1	21	13	16	10	17	11	7	5	6	22	4	3	9	2	8	20	23	12	15
17	1	11	12	4	6	10	8	16	11	22	2	21	23	17	1	7	18	14	13	19	15	12	9	24	20	5	3
21	24	11	12	8	22	6	5	7	14	15	11	23	13	21	24	20	3	1	2	16	4	10	19	17	9	12	18
21	21	11	11	16	2	8	14	18	13	17	5	23	11	21	1	3	19	20	6	22	12	15	7	10	9	24	4
13	1	11	18	17	2	10	14	15	18	9	20	19	8	13	23	5	16	6	24	12	1	22	3	4	7	21	11
2	1	11	13	14	3	17	24	7	20	13	18	8	16	2	22	1	21	19	23	6	11	9	4	10	5	15	12
3	4	11	6	6	2	1	9	19	4	11	12	21	5	3	18	24	15	20	8	16	23	17	7	14	10	13	22
14	10	11	13	18	21	5	11	15	1	22	2	12	7	14	19	10	16	23	4	8	3	13	17	6	24	9	20
4	22	11	12	1	8	20	15	14	23	13	16	9	3	4	22	11	17	19	5	24	12	21	2	10	18	7	6
5	13	11	7	24	21	7	11	12	20	13	18	8	10	5	14	19	22	6	9	23	17	3	15	1	2	4	16
18	14	11	13	4	16	7	23	5	10	19	20	12	15	18	22	14	17	8	9	3	21	13	6	1	2	11	24
7	22	11	8	8	19	3	4	16	1	12	22	14	20	7	6	24	2	9	23	17	15	18	13	21	11	5	10
10	11	11	9	13	7	23	8	5	22	16	18	11	20	10	6	19	1	24	14	12	15	2	9	4	17	3	21
16	1	11	24	20	4	23	9	14	3	18	6	24	11	16	5	22	12	2	15	8	7	19	21	10	17	13	1
6	24	11	3	8	22	24	19	16	9	23	5	12	11	6	17	13	2	18	15	20	3	4	7	14	21	1	10
21	12	11	24	22	14	2	10	16	7	13	24	8	11	21	18	15	4	20	19	5	23	9	17	1	6	3	12
23	13	11	21	10	16	17	12	11	2	4	14	6	7	23	15	22	24	8	21	9	18	20	3	13	5	19	1
11	15	11	7	20	12	9	17	8	14	15	3	22	7	11	16	18	1	5	23	21	13	24	19	10	6	4	2
16	15	11	4	14	4	23	15	21	5	13	18	7	22	16	9	2	1	20	19	8	17	10	24	12	3	11	6
16	3	11	15	10	19	1	14	8	23	20	15	12	2	16	4	22	18	3	7	17	11	24	21	13	6	5	9
7	1	11	23	4	20	18	14	6	3	15	2	5	21	7	19	12	17	23	24	8	16	9	22	11	13	1	10
10	3	11	3	1	9	3	18	14	6	4	23	19	21	10	16	5	2	8	20	24	12	13	22	7	11	15	17
14	15	11	12	7	2	16	3	13	8	19	21	11	22	14	15	23	1	4	5	9	12	18	17	6	10	24	20
5	24	11	10	3	18	10	11	6	21	16	15	2	24	5	1	9	23	8	12	14	19	4	20	22	13	17	7
14	24	11	10	3	6	11	16	23	9	20	21	4	24	14	17	18	19	2	1	12	13	8	5	7	15	10	22
13	4	11	12	16	23	7	17	19	14	20	6	2	24	13	4	10	3	5	18	15	1	12	21	22	11	8	9
14	21	11	10	15	22	24	1	17	4	18	2	12	21	14	23	20	8	3	16	11	6	19	5	10	13	9	7
21	2	11	2	12	2	22	6	23	20	4	11	18	5	21	1	17	7	14	15	13	8	10	3	24	19	16	9
1	1	11	11	8	11	5	3	20	23	19	10	14	13	1	17	12	15	7	16	22	21	6	9	2	4	18	24
13	3	11	10	9	12	24	16	6	18	19	14	23	3	13	22	7	17	2	5	10	1	15	21	20	4	11	8
18	3	11	15	14	8	4	24	13	9	15	2	19	22	18	11	23	10	3	20	6	5	21	1	12	16	7	17
16	21	11	12	4	14	7	6	23	20	18	15	3	22	16	21	10	13	9	8	17	19	5	11	12	24	2	1
2	3	11	9	18	24	1	8	20	22	10	17	3	4	2	19	9	7	15	16	11	5	13	14	21	12	6	23
21	3	11	9	20	13	7	4	9	11	1	15	3	6	21	8	22	10	14	19	2	24	16	12	5	17	23	18
5	23	11	15	15	14	6	8	4	21	20	7	17	24	5	13	10	3	23	1	16	9	18	19	2	12	22	11
3	5	11	12	18	10	9	20	14	23	16	6	19	17	3	5	4	2	7	15	13	11	1	21	8	22	24	12
7	22	11	19	14	12	3	11	1	21	2	19	16	24	7	20	9	6	4	5	18	13	22	10	15	17	8	23
17	21	11	12	10	12	18	13	20	3	6	8	23	15	17	21	11	9	5	4	24	1	14	19	7	16	2	22
22	24	11	20	2	3	10	23	8	9	14	18	12	6	22	15	16	1	7	5	19	20	11	24	21	13	4	17
23	21	11	17	14	19	20	8	6	13	24	1	16	5	23	17	15	22	11	4	21	7	2	12	3	10	9	18
15	10	11	17	6	23	20	3	22	18	9	7	5	4	15	8	19	11	2	24	10	12	21	13	1	17	16	14
18	17	11	23	5	22	1	9	14	10	16	13	12	11	18	20	23	3	6	15	4	19	21	2	8	7	17	24
16	5	11	16	10	21	12	22	2	23	7	13	9	3	16	17	4	19	14	5	20	24	15	6	1	8	11	18
1	24	11	12	20	23	16	17	14	13	8	15	9	11	1	24	5	6	18	2	3	10	19	22	4	7	12	21
15	15	11	11	14	18	4	17	2	6	11	19	7	23	15	9	22	12	5	3	1	20	8	24	16	10	21	13
18	14	11	2	10	14	23	2	5	4	11	16	21	13	18	15	20	3	12	1	9	6	7	24	19	22	8	17
5	10	11	13	15	17	23	13	14	6	7	19	24	12	5	16	10	18	21	2	1	11	20	3	22	8	9	4
12	11	11	1	11	23	2	4	16	22	17	3	15	8	12	21	24	18	5	7	14	13	19	9	1	20	6	10
19	10	11	12	20	3	9	14	2	12	7	13	15	6	19	10	18	4	24	23	5	22	21	1	17	16	8	11
17	5	11	12	3	8	18	13	14	20	6	2	11	19	17	5	9	21	15	16	24	10	7	12	22	23	4	1
3	22	11	12	16	1	24	6	4	21	12	19	11	23	3	22	18	15	7	10	17	9	5	8	14	20	13	2
16	5	11	16	2	12	18	10	14	21	11	15	24	6	16	7	4	8	1	5	19	22	20	23	17	9	3	13
6	7	11	6	5	3	14	21	24	7	17	12	4	11	6	22	1	15	23	8	18	19	2	10	9	13	20	16
6	11	11	7	16	17	21	23	13	4	11	14	1	7	6	10	3	15	20	18	22	19	5	24	8	12	2	9
6	24	11	13	22	13	16	8	18	15	17	19	7	23	6	20	24	4	5	11	9	1	21	10	3	14	2	12
11	12	11	15	14	20	1	6	2	7	3	18	15	9	11	16	17	10	12	8	13	24	4	21	22	5	19	23
2	4	11	22	6	16	15	18	7	12	1	13	5	11	2	10	23	3	17	14	22	9	20	19	21	4	24	8
8	8	11	11	19	18	9	6	2	21	12	4	24	5	8	23	7	11	15	20	14	17	10	1	13	22	3	16
9	23	11	7	16	6	22	15	3	20	23	11	13	7	9	4	1	17	19	5	24	8	10	12	21	14	2	18
11	12	11	21	22	23	9	7	24	18	10	14	16	13	11	19	21	8	20	15	6	5	17	3	12	4	1	2
19	13	11	23	10	15	18	8	21	12	4	24	11	7	19	14	22	6	5	17	2	16	23	3	20	9	13	1
6	10	11	13	15	1	3	24	13	14	18	4	8	20	6	22	10	23	9	21	19	17	7	2	16	5	11	12
5	4	11	17	13	22	23	19	9	21	2	18	3	6	5	16	12	17	15	14	4	10	11	20	1	8	7	24
16	16	11	11	11	12	2	5	6	13	8	22	9	10	16	20	24	19	3	4	1	14	7	17	21	23	18	15
15	13	11	14	11	5	1	18	20	7	19	21	2	8	15	9	24	13	6	22	16	4	10	12	23	17	3	14
19	14	11	6	8	20	17	5	7	14	1	3	24	9	19	18	23	16	6	4	21	11	15	13	10	22	12	2
20	16	11	17	6	10	4	9	19	8	13	23	11	1	20	18	14	7	15	12	16	22	24	21	3	5	17	2
16	16	11	11	11	14	13	9	19	18	1	20	8	22	16	5	2	15	3	4	7	17	6	12	23	24	10	21
14	11	11	9	16	6	8	17	3	24	10	23	11	2	14	21	22	12	18	15	13	1	7	20	9	5	4	19
10	21	11	1	21	22	23	9	7	19	8	20	14	17	10	12	3	13	2	11	1	6	4	5	24	16	15	18
19	16	11	19	11	14	4	10	5	21	6	17	13	12	19	9	15	3	24	2	18	8	16	20	22	7	23	1
8	14	11	12	9	2	13	4	3	1	15	18	23	19	8	14	17	22	10	11	24	7	5	16	6	20	21	12
24	1	11	19	15	12	23	4	3	9	5	10	6	22	24	14	20	19	21	11	2	16	1	18	13	7	8	17
22	1	11	10	19	9	18	23	17	6	2	3	7	1	22	5	15	10	12	8	14	13	4	16	24	20	21	11
10	16	11	8	21	3	9	12	17	23	24	16	13	15	10	18	19	7	5	22	11	2	20	1	14	4	6	8
23	15	11	10	6	7	22	11	5	14	13	17	12	15	23	10	18	9	21	2	24	3	20	8	16	1	19	4
20	9	11	10	5	18	19	16	10	6	3	23	11	9	20	22	15	8	2	21	12	24	4	7	14	17	1	13
5	21	11	21	10	18	16	8	7	23	19	3	1	20	5	9	11	15	2	4	22	12	24	6	21	17	13	14
20	20	11	11	13	11	4	12	9	22	8	6	17	16	20	2	5	1	19	15	24	10	14	23	3	21	18	7
11	11	11	11	9	21	8	24	23	4	6	10	13	15	11	7	12	14	5	3	20	17	19	22	16	18	2	1
2	3	11	14	11	12	23	7	20	22	16	5	14	6	2	19	21	3	10	17	13	8	4	15	24	9	1	18
16	16	11	11	21	1	5	24	15	2	20	22	3	18	16	10	12	9	17	13	19	7	11	6	8	23	4	14
1	2	11	22	23	6	14	8	5	9	13	20	16	7	1	19	10	11	15	18	4	12	17	22	24	2	3	21
