subject 	task 	staircase 	trialNum 	stimulus 	monitorWidth 	monitorHeight 	stimHeight  	ISI 	SOA 	responseSpatialPos 	responseX 	responseY 	correctX 	correctY 	clickX 	clickY 	accuracy 	responsePosInStream 	correctPosInStream 	position0 	position1 	position2 	position3 	position4 	position5 	position6 	position7 	position8 	position9 	position10 	position11 	position12 	position13 	position14 	position15 	position16 	position17 	position18 	position19 	position20 	position21 	position22 	position23 	longFrames
CB 	 dot-jump 	 False 	 10 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -1.50218272469 	 5.60622225078 	 -2.48406617015 	 4.9681323403 	 False 	 23 	 10 	23 	11 	14 	13 	9 	17 	6 	10 	4 	20 	2 	8 	19 	7 	16 	1 	5 	18 	15 	22 	21 	12 	24 	3 	0
CB 	 dot-jump 	 False 	 11 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 4.10403952609 	 4.10403952609 	 5.00576970652 	 2.5969782688 	 False 	 16 	 10 	23 	20 	5 	3 	2 	1 	11 	18 	16 	8 	22 	14 	17 	12 	10 	9 	21 	4 	24 	7 	19 	13 	15 	6 	0
CB 	 dot-jump 	 False 	 12 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 20 	 5.60622225078 	 1.50218272469 	 5.02640136157 	 2.90199417916 	 5.34450600245 	 1.27967045129 	 False 	 8 	 10 	16 	18 	8 	24 	2 	11 	19 	13 	20 	17 	21 	12 	7 	4 	1 	3 	6 	14 	15 	5 	22 	23 	10 	9 	0
CB 	 dot-jump 	 False 	 13 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -4.10403952609 	 4.10403952609 	 -3.04862666337 	 5.00576970652 	 False 	 11 	 10 	21 	17 	22 	8 	14 	7 	23 	15 	9 	5 	4 	3 	2 	19 	18 	6 	24 	1 	10 	16 	12 	11 	13 	20 	0
CB 	 dot-jump 	 False 	 14 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 5.60622225078 	 -1.50218272469 	 2.93571456472 	 -4.74230814302 	 False 	 15 	 10 	23 	9 	11 	12 	16 	7 	24 	6 	3 	4 	18 	17 	22 	13 	14 	15 	21 	10 	20 	19 	8 	1 	2 	5 	0
CB 	 dot-jump 	 False 	 15 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 2.90199417916 	 5.02640136157 	 2.97335193094 	 4.7046707768 	 True 	 10 	 10 	7 	15 	5 	4 	13 	19 	20 	2 	6 	21 	23 	16 	3 	1 	22 	9 	24 	17 	18 	10 	14 	12 	8 	11 	0
CB 	 dot-jump 	 False 	 16 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 -4.10403952609 	 -4.10403952609 	 4.9681323403 	 2.70989036744 	 False 	 2 	 10 	13 	9 	21 	15 	4 	6 	8 	17 	18 	20 	10 	14 	24 	23 	16 	3 	22 	2 	12 	1 	5 	19 	11 	7 	0
CB 	 dot-jump 	 False 	 17 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -1.50218272469 	 5.60622225078 	 -2.74752773365 	 4.9681323403 	 False 	 5 	 10 	23 	18 	21 	20 	16 	3 	9 	15 	4 	12 	2 	10 	17 	19 	24 	22 	13 	5 	14 	11 	1 	7 	8 	6 	0
CB 	 dot-jump 	 False 	 18 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 -1.50218272469 	 -5.60622225078 	 -4.02719818494 	 -4.10247291737 	 False 	 9 	 10 	16 	18 	15 	23 	3 	19 	4 	17 	7 	10 	12 	6 	24 	22 	9 	11 	21 	2 	1 	20 	14 	13 	8 	5 	0
CB 	 dot-jump 	 False 	 19 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -5.80398835832 	 0.0 	 -3.80137398766 	 3.87664872009 	 False 	 12 	 10 	17 	20 	24 	8 	5 	3 	15 	16 	21 	12 	7 	18 	4 	1 	10 	2 	19 	9 	6 	14 	22 	23 	11 	13 	0
CB 	 dot-jump 	 False 	 20 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 9 	 -5.02640136157 	 -2.90199417916 	 4.10403952609 	 -4.10403952609 	 -4.85522024166 	 -3.27445086065 	 False 	 0 	 10 	9 	5 	23 	22 	21 	24 	18 	13 	6 	20 	16 	15 	17 	1 	12 	8 	10 	7 	14 	11 	3 	4 	2 	19 	0
CB 	 dot-jump 	 False 	 21 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 20 	 5.60622225078 	 1.50218272469 	 -5.60622225078 	 1.50218272469 	 5.64560493216 	 1.24203308508 	 False 	 20 	 10 	23 	19 	21 	12 	8 	16 	2 	1 	7 	5 	6 	13 	3 	17 	9 	22 	10 	11 	4 	14 	20 	18 	24 	15 	0
CB 	 dot-jump 	 False 	 22 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 9 	 -5.02640136157 	 -2.90199417916 	 -4.10403952609 	 -4.10403952609 	 -4.85522024166 	 -2.52170353637 	 False 	 0 	 10 	9 	22 	15 	4 	23 	12 	1 	17 	6 	5 	10 	20 	8 	14 	2 	24 	3 	16 	21 	18 	7 	13 	11 	19 	0
CB 	 dot-jump 	 False 	 23 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 5.02640136157 	 2.90199417916 	 4.62939604437 	 2.93571456472 	 True 	 10 	 10 	13 	15 	18 	6 	8 	20 	3 	1 	7 	5 	21 	17 	10 	4 	9 	24 	12 	14 	16 	19 	23 	22 	2 	11 	0
CB 	 dot-jump 	 False 	 24 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 4.10403952609 	 -4.10403952609 	 2.93571456472 	 4.74230814302 	 False 	 14 	 10 	12 	21 	4 	2 	19 	9 	20 	10 	15 	17 	16 	24 	7 	6 	23 	18 	13 	11 	5 	1 	8 	14 	3 	22 	0
CB 	 dot-jump 	 False 	 25 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 -5.80398835832 	 0.0 	 -4.51648394573 	 -4.36593448087 	 False 	 13 	 10 	24 	18 	23 	13 	14 	16 	2 	1 	21 	15 	7 	12 	8 	10 	22 	6 	17 	9 	19 	20 	5 	3 	4 	11 	0
CB 	 dot-jump 	 False 	 26 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 5.60622225078 	 1.50218272469 	 3.08626402958 	 5.00576970652 	 False 	 21 	 10 	7 	24 	10 	17 	13 	8 	15 	9 	16 	21 	20 	1 	22 	5 	2 	4 	14 	18 	3 	19 	6 	23 	12 	11 	0
CB 	 dot-jump 	 False 	 27 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 5.80398835832 	 0.0 	 1.20439571886 	 5.45741810109 	 False 	 16 	 10 	1 	14 	21 	18 	8 	12 	9 	23 	17 	3 	19 	13 	2 	10 	11 	4 	24 	20 	22 	15 	6 	7 	5 	16 	0
CB 	 dot-jump 	 False 	 28 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 16 	 4.10403952609 	 -4.10403952609 	 -5.60622225078 	 -1.50218272469 	 3.76373662144 	 -3.95192345251 	 False 	 13 	 10 	14 	19 	7 	21 	23 	3 	6 	1 	17 	11 	8 	15 	10 	16 	4 	18 	12 	5 	13 	20 	9 	22 	2 	24 	0
CB 	 dot-jump 	 False 	 29 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 -1.50218272469 	 5.60622225078 	 1.39258254993 	 5.34450600245 	 False 	 20 	 10 	6 	9 	3 	8 	10 	12 	11 	5 	1 	13 	2 	20 	22 	23 	21 	16 	17 	15 	14 	18 	24 	4 	7 	19 	0
CB 	 dot-jump 	 False 	 30 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -5.02640136157 	 2.90199417916 	 -4.10247291737 	 3.68846188901 	 False 	 21 	 10 	18 	20 	14 	9 	21 	12 	10 	19 	1 	16 	5 	8 	7 	3 	13 	2 	23 	15 	22 	24 	17 	4 	6 	11 	0
CB 	 dot-jump 	 False 	 31 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 2.90199417916 	 -5.02640136157 	 1.91950567694 	 5.75851703081 	 False 	 17 	 10 	20 	9 	4 	13 	21 	18 	7 	17 	14 	22 	15 	6 	11 	2 	19 	1 	16 	24 	12 	10 	5 	23 	3 	8 	0
CB 	 dot-jump 	 False 	 32 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 -4.10403952609 	 4.10403952609 	 -1.61840674722 	 5.19395653759 	 False 	 11 	 10 	18 	11 	22 	16 	15 	12 	3 	17 	23 	20 	4 	2 	10 	13 	14 	7 	5 	6 	9 	24 	1 	21 	19 	8 	0
CB 	 dot-jump 	 False 	 33 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 2.90199417916 	 5.02640136157 	 2.74752773365 	 4.89285760787 	 True 	 10 	 10 	3 	8 	1 	21 	22 	10 	16 	20 	2 	9 	23 	4 	18 	12 	19 	11 	17 	14 	5 	24 	6 	13 	15 	7 	0
CB 	 dot-jump 	 False 	 34 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -5.60622225078 	 1.50218272469 	 -3.34972559308 	 4.74230814302 	 False 	 6 	 10 	19 	23 	15 	7 	24 	5 	3 	12 	20 	16 	6 	4 	8 	11 	14 	10 	9 	18 	22 	2 	13 	21 	1 	17 	0
CB 	 dot-jump 	 False 	 35 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 -4.10403952609 	 -4.10403952609 	 3.83901135387 	 3.57554979037 	 False 	 15 	 10 	15 	9 	6 	12 	11 	1 	8 	14 	20 	16 	10 	21 	23 	3 	5 	22 	19 	4 	7 	18 	13 	24 	2 	17 	0
CB 	 dot-jump 	 False 	 36 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 20 	 5.60622225078 	 1.50218272469 	 -5.60622225078 	 1.50218272469 	 5.19395653759 	 1.20439571886 	 False 	 5 	 10 	21 	15 	7 	4 	11 	20 	22 	1 	5 	13 	6 	18 	19 	16 	9 	10 	3 	12 	2 	24 	17 	23 	14 	8 	0
CB 	 dot-jump 	 False 	 37 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 -1.50218272469 	 -5.60622225078 	 3.19917612823 	 4.77994550923 	 False 	 2 	 10 	18 	10 	23 	22 	19 	20 	1 	14 	5 	17 	12 	21 	2 	7 	13 	3 	9 	8 	15 	24 	11 	6 	4 	16 	0
CB 	 dot-jump 	 False 	 38 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 0.0 	 -5.80398835832 	 -3.98956081873 	 -4.21538501602 	 False 	 12 	 10 	22 	19 	14 	21 	23 	3 	8 	16 	17 	5 	13 	9 	10 	24 	7 	4 	6 	1 	12 	15 	11 	20 	2 	18 	0
CB 	 dot-jump 	 False 	 39 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 -5.60622225078 	 -1.50218272469 	 -3.04862666337 	 -4.89285760787 	 False 	 14 	 10 	10 	14 	19 	21 	15 	12 	7 	18 	16 	5 	8 	17 	9 	3 	11 	1 	6 	20 	13 	2 	23 	24 	4 	22 	0
CB 	 dot-jump 	 False 	 40 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 -2.90199417916 	 -5.02640136157 	 -3.01098929715 	 -4.89285760787 	 True 	 10 	 10 	18 	24 	8 	17 	19 	20 	6 	9 	14 	5 	11 	10 	22 	4 	7 	12 	16 	1 	3 	2 	13 	23 	15 	21 	0
CB 	 dot-jump 	 False 	 41 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 7 	 -5.80398835832 	 0.0 	 -5.80398835832 	 0.0 	 -5.72087966459 	 -0.188186831072 	 True 	 10 	 10 	17 	10 	22 	9 	19 	21 	12 	8 	5 	3 	7 	14 	16 	24 	2 	15 	4 	6 	18 	23 	13 	11 	1 	20 	0
CB 	 dot-jump 	 False 	 42 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 9 	 -5.02640136157 	 -2.90199417916 	 -5.60622225078 	 -1.50218272469 	 -4.62939604437 	 -3.04862666337 	 False 	 0 	 10 	9 	3 	14 	17 	11 	10 	22 	20 	13 	5 	8 	23 	2 	19 	4 	1 	21 	6 	12 	7 	16 	24 	18 	15 	0
CB 	 dot-jump 	 False 	 43 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 19 	 5.80398835832 	 0.0 	 4.10403952609 	 4.10403952609 	 5.72087966459 	 -0.0376373662144 	 False 	 19 	 10 	9 	15 	10 	6 	3 	8 	14 	21 	23 	17 	22 	1 	7 	5 	12 	18 	13 	20 	4 	19 	24 	11 	16 	2 	0
CB 	 dot-jump 	 False 	 44 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 18 	 5.60622225078 	 -1.50218272469 	 5.60622225078 	 -1.50218272469 	 5.34450600245 	 -1.46785728236 	 True 	 10 	 10 	5 	15 	4 	17 	2 	16 	21 	12 	1 	8 	18 	19 	7 	10 	23 	20 	6 	3 	11 	22 	9 	14 	24 	13 	0
CB 	 dot-jump 	 False 	 45 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 5.60622225078 	 1.50218272469 	 3.9142860863 	 4.21538501602 	 False 	 3 	 10 	16 	19 	9 	22 	10 	12 	14 	8 	11 	5 	20 	7 	23 	6 	2 	18 	13 	15 	1 	4 	3 	17 	21 	24 	0
CB 	 dot-jump 	 False 	 46 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 -4.10403952609 	 4.10403952609 	 -4.85522024166 	 3.01098929715 	 False 	 21 	 10 	22 	12 	1 	17 	6 	20 	2 	3 	21 	23 	4 	8 	15 	24 	10 	19 	14 	11 	16 	18 	13 	5 	7 	9 	0
CB 	 dot-jump 	 False 	 47 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 1.50218272469 	 5.60622225078 	 -1.58076938101 	 5.57033019973 	 False 	 19 	 10 	12 	11 	21 	6 	17 	10 	16 	23 	18 	5 	24 	1 	14 	8 	19 	20 	7 	15 	3 	2 	22 	4 	9 	13 	0
CB 	 dot-jump 	 False 	 48 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 5.02640136157 	 2.90199417916 	 1.69368147965 	 5.41978073488 	 False 	 2 	 10 	3 	4 	24 	18 	6 	23 	7 	19 	10 	5 	21 	15 	12 	17 	13 	1 	9 	16 	2 	20 	11 	22 	8 	14 	0
CB 	 dot-jump 	 False 	 49 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 5.60622225078 	 1.50218272469 	 -3.87664872009 	 4.25302238223 	 False 	 11 	 10 	22 	18 	11 	12 	5 	14 	15 	2 	21 	3 	20 	4 	23 	16 	17 	13 	6 	8 	7 	1 	10 	9 	19 	24 	0
CB 	 dot-jump 	 False 	 50 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 -5.02640136157 	 2.90199417916 	 4.36593448087 	 4.1777476498 	 False 	 5 	 10 	23 	2 	19 	24 	8 	22 	4 	11 	13 	7 	5 	6 	14 	21 	12 	15 	9 	3 	20 	10 	18 	16 	1 	17 	0
CB 	 dot-jump 	 False 	 51 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 2.90199417916 	 -5.02640136157 	 -4.4412092133 	 2.82280246608 	 False 	 12 	 10 	10 	2 	8 	1 	7 	19 	20 	21 	18 	3 	15 	9 	5 	13 	4 	22 	23 	11 	14 	24 	12 	6 	17 	16 	0
CB 	 dot-jump 	 False 	 52 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 -1.50218272469 	 5.60622225078 	 4.93049497409 	 2.5969782688 	 False 	 13 	 10 	20 	23 	3 	9 	17 	19 	24 	5 	1 	12 	2 	7 	10 	21 	13 	16 	4 	14 	18 	11 	22 	15 	6 	8 	0
CB 	 dot-jump 	 False 	 53 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 17 	 5.02640136157 	 -2.90199417916 	 5.60622225078 	 1.50218272469 	 5.08104443895 	 -3.16153876201 	 False 	 11 	 10 	4 	22 	14 	3 	11 	2 	5 	7 	19 	12 	20 	17 	21 	13 	18 	6 	16 	10 	23 	1 	24 	15 	8 	9 	0
CB 	 dot-jump 	 False 	 54 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 18 	 5.60622225078 	 -1.50218272469 	 5.60622225078 	 1.50218272469 	 5.00576970652 	 -1.46785728236 	 False 	 14 	 10 	11 	1 	13 	9 	8 	22 	23 	12 	5 	6 	20 	19 	7 	4 	18 	14 	10 	17 	21 	24 	2 	16 	3 	15 	0
CB 	 dot-jump 	 False 	 55 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 19 	 5.80398835832 	 0.0 	 5.60622225078 	 1.50218272469 	 5.53269283352 	 -0.0752747324288 	 False 	 7 	 10 	5 	14 	9 	1 	11 	22 	13 	19 	4 	2 	20 	8 	7 	12 	6 	15 	16 	18 	21 	24 	10 	23 	17 	3 	0
CB 	 dot-jump 	 False 	 56 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 -5.60622225078 	 -1.50218272469 	 2.67225300122 	 5.00576970652 	 False 	 9 	 10 	4 	16 	12 	6 	18 	21 	5 	14 	10 	23 	8 	22 	3 	24 	9 	15 	11 	17 	2 	20 	1 	19 	13 	7 	0
CB 	 dot-jump 	 False 	 57 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -5.60622225078 	 -1.50218272469 	 -3.80137398766 	 3.57554979037 	 False 	 1 	 10 	1 	4 	2 	22 	14 	5 	9 	20 	17 	6 	8 	19 	24 	11 	3 	21 	15 	16 	18 	23 	13 	10 	7 	12 	0
CB 	 dot-jump 	 False 	 58 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 1.50218272469 	 5.60622225078 	 -2.63461563501 	 4.93049497409 	 False 	 11 	 10 	14 	23 	21 	22 	5 	1 	13 	7 	16 	12 	24 	3 	10 	9 	8 	19 	2 	6 	15 	4 	18 	17 	11 	20 	0
CB 	 dot-jump 	 False 	 59 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 1.50218272469 	 -5.60622225078 	 3.31208822687 	 4.62939604437 	 False 	 15 	 10 	11 	12 	2 	18 	9 	7 	19 	15 	10 	21 	14 	24 	4 	20 	5 	23 	8 	6 	16 	3 	13 	1 	17 	22 	0
CB 	 dot-jump 	 False 	 60 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 -5.60622225078 	 1.50218272469 	 -4.74230814302 	 3.23681349444 	 False 	 11 	 10 	16 	12 	11 	23 	13 	4 	22 	15 	7 	3 	6 	5 	20 	17 	10 	18 	1 	2 	14 	24 	9 	8 	19 	21 	0
CB 	 dot-jump 	 False 	 61 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 2.90199417916 	 5.02640136157 	 3.95192345251 	 4.1777476498 	 False 	 17 	 10 	4 	7 	10 	14 	19 	8 	15 	24 	6 	5 	23 	3 	13 	11 	21 	1 	18 	22 	20 	16 	17 	12 	9 	2 	0
CB 	 dot-jump 	 False 	 62 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -2.90199417916 	 5.02640136157 	 -3.72609925523 	 3.76373662144 	 False 	 6 	 10 	11 	10 	5 	17 	8 	14 	4 	7 	15 	6 	3 	1 	22 	24 	23 	13 	21 	9 	19 	2 	12 	18 	16 	20 	0
CB 	 dot-jump 	 False 	 63 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 9 	 -5.02640136157 	 -2.90199417916 	 5.80398835832 	 0.0 	 -4.93049497409 	 -2.93571456472 	 False 	 16 	 10 	3 	18 	14 	21 	17 	12 	1 	20 	7 	16 	19 	8 	10 	6 	2 	4 	9 	13 	5 	24 	11 	23 	15 	22 	0
CB 	 dot-jump 	 False 	 64 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -4.10403952609 	 4.10403952609 	 -4.14011028359 	 3.87664872009 	 True 	 10 	 10 	9 	12 	17 	1 	20 	24 	16 	22 	15 	13 	4 	5 	11 	10 	23 	18 	7 	19 	2 	3 	8 	6 	21 	14 	0
CB 	 dot-jump 	 False 	 65 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 1.50218272469 	 -5.60622225078 	 5.30686863623 	 2.52170353637 	 False 	 2 	 10 	2 	15 	21 	23 	7 	4 	8 	19 	20 	18 	14 	16 	10 	6 	12 	22 	24 	3 	11 	1 	9 	17 	5 	13 	0
CB 	 dot-jump 	 False 	 66 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 4.10403952609 	 -4.10403952609 	 -4.4412092133 	 3.76373662144 	 False 	 11 	 10 	19 	18 	7 	20 	17 	21 	15 	12 	5 	24 	16 	4 	8 	22 	13 	23 	10 	1 	2 	9 	3 	14 	6 	11 	0
