subject 	task 	staircase 	trialNum 	stimulus 	monitorWidth 	monitorHeight 	stimHeight  	ISI 	SOA 	responseSpatialPos 	responseX 	responseY 	correctX 	correctY 	clickX 	clickY 	accuracy 	responsePosInStream 	correctPosInStream 	position0 	position1 	position2 	position3 	position4 	position5 	position6 	position7 	position8 	position9 	position10 	position11 	position12 	position13 	position14 	position15 	position16 	position17 	position18 	position19 	position20 	position21 	position22 	position23 	longFrames
KR 	 dot-jump 	 False 	 10 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 0.0 	 5.80398835832 	 3.04862666337 	 4.7046707768 	 False 	 14 	 10 	20 	7 	4 	10 	9 	21 	15 	18 	22 	13 	1 	12 	11 	5 	23 	6 	16 	19 	24 	14 	2 	17 	3 	8 	0
KR 	 dot-jump 	 False 	 11 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 1 	 0.0 	 5.80398835832 	 5.60622225078 	 -1.50218272469 	 -0.0376373662144 	 5.26923127002 	 False 	 11 	 10 	23 	13 	21 	14 	8 	11 	17 	7 	2 	20 	18 	1 	5 	19 	22 	12 	15 	16 	24 	9 	6 	4 	3 	10 	0
KR 	 dot-jump 	 False 	 12 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 4.10403952609 	 -4.10403952609 	 2.89807719851 	 4.77994550923 	 False 	 14 	 10 	18 	15 	21 	2 	1 	14 	9 	7 	11 	4 	16 	24 	5 	12 	23 	6 	8 	20 	10 	13 	3 	17 	19 	22 	0
KR 	 dot-jump 	 False 	 13 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 2.90199417916 	 5.02640136157 	 -1.61840674722 	 5.41978073488 	 False 	 13 	 10 	11 	14 	21 	6 	9 	1 	24 	18 	22 	13 	23 	3 	20 	2 	12 	19 	4 	5 	7 	17 	15 	10 	8 	16 	0
KR 	 dot-jump 	 False 	 14 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 4.10403952609 	 -4.10403952609 	 -2.93571456472 	 4.93049497409 	 False 	 3 	 10 	13 	6 	12 	3 	23 	7 	19 	8 	9 	4 	16 	21 	22 	10 	1 	11 	15 	17 	24 	18 	14 	2 	5 	20 	0
KR 	 dot-jump 	 False 	 15 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 0.0 	 5.80398835832 	 2.78516509987 	 4.66703341059 	 False 	 12 	 10 	10 	21 	15 	13 	2 	20 	18 	3 	22 	5 	1 	16 	23 	9 	7 	6 	8 	11 	24 	4 	19 	17 	14 	12 	0
KR 	 dot-jump 	 False 	 16 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 1 	 0.0 	 5.80398835832 	 0.0 	 5.80398835832 	 0.0376373662144 	 5.30686863623 	 True 	 10 	 10 	8 	7 	23 	17 	10 	2 	13 	11 	19 	21 	1 	4 	6 	5 	16 	14 	20 	18 	3 	12 	24 	22 	9 	15 	0
KR 	 dot-jump 	 False 	 17 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 1.50218272469 	 -5.60622225078 	 -4.25302238223 	 3.87664872009 	 False 	 9 	 10 	10 	19 	3 	20 	13 	5 	18 	8 	7 	4 	14 	16 	15 	6 	2 	22 	11 	9 	23 	12 	1 	17 	21 	24 	0
KR 	 dot-jump 	 False 	 18 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 5.60622225078 	 -1.50218272469 	 -1.20439571886 	 5.38214336866 	 False 	 11 	 10 	20 	1 	15 	8 	7 	24 	19 	13 	9 	4 	18 	2 	16 	21 	6 	5 	10 	17 	11 	3 	14 	12 	22 	23 	0
KR 	 dot-jump 	 False 	 19 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 1.50218272469 	 -5.60622225078 	 5.19395653759 	 2.67225300122 	 False 	 9 	 10 	6 	23 	8 	2 	15 	1 	24 	7 	13 	21 	14 	17 	19 	16 	4 	5 	18 	22 	10 	9 	3 	11 	12 	20 	0
KR 	 dot-jump 	 False 	 20 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 -2.90199417916 	 -5.02640136157 	 3.04862666337 	 4.66703341059 	 False 	 22 	 10 	12 	3 	6 	1 	15 	24 	13 	7 	5 	20 	11 	14 	2 	17 	21 	8 	18 	16 	4 	9 	22 	19 	23 	10 	0
KR 	 dot-jump 	 False 	 21 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -4.10403952609 	 4.10403952609 	 -4.29065974844 	 3.83901135387 	 True 	 10 	 10 	16 	11 	2 	20 	5 	24 	3 	10 	12 	17 	4 	13 	9 	23 	19 	6 	22 	18 	7 	21 	1 	14 	15 	8 	0
KR 	 dot-jump 	 False 	 22 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 -5.02640136157 	 2.90199417916 	 -4.85522024166 	 2.70989036744 	 True 	 10 	 10 	12 	11 	10 	23 	1 	6 	14 	16 	3 	2 	5 	21 	17 	20 	7 	15 	18 	13 	24 	4 	8 	19 	22 	9 	0
KR 	 dot-jump 	 False 	 23 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 0.0 	 -5.80398835832 	 4.85522024166 	 3.01098929715 	 False 	 11 	 10 	11 	10 	22 	16 	17 	20 	9 	15 	1 	5 	13 	21 	6 	24 	8 	7 	12 	19 	14 	3 	18 	4 	23 	2 	0
KR 	 dot-jump 	 False 	 24 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 5.02640136157 	 -2.90199417916 	 -1.65604411343 	 5.38214336866 	 False 	 11 	 10 	16 	21 	12 	6 	7 	4 	14 	20 	22 	1 	17 	2 	11 	13 	10 	24 	19 	3 	5 	9 	15 	23 	8 	18 	0
KR 	 dot-jump 	 False 	 25 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 -5.60622225078 	 -1.50218272469 	 -4.89285760787 	 2.74752773365 	 False 	 7 	 10 	23 	24 	7 	17 	3 	15 	10 	5 	1 	4 	8 	12 	14 	18 	11 	20 	22 	13 	21 	16 	9 	2 	6 	19 	0
KR 	 dot-jump 	 False 	 26 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 20 	 5.60622225078 	 1.50218272469 	 1.50218272469 	 -5.60622225078 	 5.30686863623 	 1.43021991615 	 False 	 21 	 10 	18 	3 	8 	16 	9 	6 	10 	19 	7 	21 	14 	15 	24 	4 	2 	17 	23 	1 	13 	11 	5 	20 	12 	22 	0
KR 	 dot-jump 	 False 	 27 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 5.60622225078 	 1.50218272469 	 -2.55934090258 	 4.89285760787 	 False 	 7 	 10 	9 	10 	17 	7 	6 	14 	24 	3 	1 	5 	20 	2 	22 	13 	12 	4 	18 	19 	11 	21 	8 	15 	16 	23 	0
KR 	 dot-jump 	 False 	 28 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 5.02640136157 	 -2.90199417916 	 3.80137398766 	 4.1777476498 	 False 	 16 	 10 	1 	23 	20 	3 	21 	6 	13 	15 	19 	24 	17 	16 	12 	9 	4 	18 	22 	7 	11 	8 	5 	14 	2 	10 	0
KR 	 dot-jump 	 False 	 29 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 -1.50218272469 	 5.60622225078 	 -1.27967045129 	 5.00576970652 	 True 	 10 	 10 	9 	14 	20 	13 	12 	4 	19 	6 	1 	22 	2 	16 	24 	5 	23 	11 	8 	15 	3 	18 	17 	10 	7 	21 	0
KR 	 dot-jump 	 False 	 30 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 0.0 	 -5.80398835832 	 -2.8604398323 	 -4.93049497409 	 False 	 7 	 10 	24 	18 	15 	16 	3 	20 	6 	11 	7 	17 	13 	23 	10 	19 	14 	2 	9 	4 	12 	5 	22 	1 	8 	21 	0
KR 	 dot-jump 	 False 	 31 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 5.02640136157 	 -2.90199417916 	 1.20439571886 	 5.72087966459 	 False 	 3 	 10 	10 	11 	13 	24 	20 	16 	1 	9 	8 	15 	17 	12 	14 	22 	21 	23 	7 	2 	6 	19 	4 	3 	18 	5 	0
KR 	 dot-jump 	 False 	 32 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 2.90199417916 	 5.02640136157 	 -3.1239013958 	 4.81758287545 	 False 	 17 	 10 	7 	1 	20 	24 	12 	14 	8 	17 	21 	2 	23 	4 	16 	6 	15 	13 	19 	3 	9 	10 	11 	18 	5 	22 	0
KR 	 dot-jump 	 False 	 33 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 1.50218272469 	 5.60622225078 	 2.67225300122 	 4.89285760787 	 False 	 3 	 10 	21 	15 	16 	23 	13 	17 	9 	1 	14 	18 	24 	7 	5 	12 	11 	6 	8 	22 	19 	4 	10 	2 	20 	3 	0
KR 	 dot-jump 	 False 	 34 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 4.10403952609 	 4.10403952609 	 -3.19917612823 	 4.85522024166 	 False 	 12 	 10 	15 	6 	13 	16 	20 	11 	8 	7 	17 	5 	22 	2 	3 	23 	19 	18 	14 	9 	4 	10 	24 	12 	21 	1 	0
KR 	 dot-jump 	 False 	 35 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 1 	 0.0 	 5.80398835832 	 0.0 	 5.80398835832 	 -0.150549464858 	 5.41978073488 	 True 	 10 	 10 	16 	5 	24 	7 	6 	18 	10 	11 	4 	12 	1 	13 	8 	20 	14 	3 	2 	23 	9 	19 	17 	15 	22 	21 	0
KR 	 dot-jump 	 False 	 36 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 -2.90199417916 	 -5.02640136157 	 -1.053846254 	 5.2315939038 	 False 	 3 	 10 	20 	10 	7 	2 	9 	19 	3 	18 	14 	17 	11 	1 	21 	16 	8 	12 	23 	22 	6 	24 	13 	4 	5 	15 	0
KR 	 dot-jump 	 False 	 37 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 4.10403952609 	 -4.10403952609 	 -5.15631917138 	 2.70989036744 	 False 	 11 	 10 	6 	14 	7 	2 	12 	24 	22 	10 	4 	8 	16 	5 	23 	19 	17 	13 	1 	3 	21 	11 	15 	9 	18 	20 	0
KR 	 dot-jump 	 False 	 38 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -4.10403952609 	 4.10403952609 	 -2.67225300122 	 5.19395653759 	 False 	 12 	 10 	13 	24 	6 	20 	21 	16 	14 	11 	19 	23 	4 	7 	3 	2 	18 	22 	10 	17 	5 	1 	12 	8 	9 	15 	0
KR 	 dot-jump 	 False 	 39 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 1.50218272469 	 5.60622225078 	 4.1777476498 	 4.1777476498 	 False 	 2 	 10 	23 	14 	22 	20 	9 	7 	3 	2 	4 	1 	24 	6 	12 	16 	13 	19 	8 	18 	17 	10 	5 	21 	15 	11 	0
KR 	 dot-jump 	 False 	 40 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 6 	 -5.60622225078 	 1.50218272469 	 -5.80398835832 	 0.0 	 -5.49505546731 	 1.46785728236 	 False 	 15 	 10 	1 	21 	17 	10 	13 	18 	19 	11 	4 	16 	7 	5 	22 	8 	3 	6 	2 	24 	15 	12 	14 	20 	23 	9 	0
KR 	 dot-jump 	 False 	 41 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -4.10403952609 	 4.10403952609 	 -3.9142860863 	 3.68846188901 	 True 	 10 	 10 	16 	23 	5 	9 	18 	20 	3 	8 	21 	11 	4 	2 	10 	6 	22 	7 	1 	24 	17 	12 	15 	19 	13 	14 	0
KR 	 dot-jump 	 False 	 42 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 2.90199417916 	 5.02640136157 	 2.48406617015 	 5.08104443895 	 True 	 10 	 10 	1 	21 	17 	13 	4 	5 	14 	20 	16 	10 	23 	12 	2 	3 	6 	18 	7 	19 	24 	9 	11 	15 	8 	22 	0
KR 	 dot-jump 	 False 	 43 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 -5.60622225078 	 -1.50218272469 	 -3.72609925523 	 -3.9142860863 	 False 	 22 	 10 	23 	15 	1 	2 	18 	14 	24 	17 	22 	12 	8 	6 	9 	7 	16 	4 	3 	20 	19 	21 	11 	13 	10 	5 	0
KR 	 dot-jump 	 False 	 44 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 1.50218272469 	 5.60622225078 	 1.88186831072 	 5.53269283352 	 True 	 10 	 10 	4 	13 	11 	1 	3 	15 	21 	10 	2 	20 	24 	8 	14 	7 	5 	16 	6 	17 	23 	9 	12 	19 	22 	18 	0
KR 	 dot-jump 	 False 	 45 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 12 	 -1.50218272469 	 -5.60622225078 	 0.0 	 -5.80398835832 	 -1.35494518372 	 -5.34450600245 	 False 	 3 	 10 	24 	3 	19 	12 	6 	4 	10 	18 	9 	11 	13 	5 	20 	21 	2 	7 	1 	15 	17 	8 	22 	16 	14 	23 	0
KR 	 dot-jump 	 False 	 46 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 -4.10403952609 	 4.10403952609 	 -4.29065974844 	 -3.9142860863 	 False 	 17 	 10 	23 	24 	21 	14 	12 	6 	8 	3 	17 	11 	4 	18 	1 	9 	15 	5 	22 	10 	19 	16 	7 	13 	2 	20 	0
KR 	 dot-jump 	 False 	 47 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 2.90199417916 	 5.02640136157 	 4.02719818494 	 3.98956081873 	 False 	 18 	 10 	3 	19 	9 	12 	24 	16 	7 	4 	8 	10 	23 	21 	13 	18 	15 	5 	11 	6 	22 	1 	14 	2 	20 	17 	0
KR 	 dot-jump 	 False 	 48 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 5.80398835832 	 0.0 	 4.9681323403 	 3.1239013958 	 False 	 14 	 10 	16 	10 	22 	5 	17 	24 	13 	15 	6 	9 	19 	20 	18 	7 	21 	3 	8 	1 	4 	11 	23 	2 	12 	14 	0
KR 	 dot-jump 	 False 	 49 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 2.90199417916 	 5.02640136157 	 3.19917612823 	 4.77994550923 	 True 	 10 	 10 	6 	22 	8 	18 	24 	19 	4 	15 	10 	11 	23 	17 	5 	13 	7 	16 	12 	9 	20 	1 	14 	2 	21 	3 	0
KR 	 dot-jump 	 False 	 50 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 2.90199417916 	 5.02640136157 	 3.04862666337 	 4.74230814302 	 True 	 10 	 10 	11 	21 	24 	19 	7 	5 	1 	15 	18 	22 	23 	8 	17 	9 	12 	10 	16 	13 	14 	2 	3 	20 	4 	6 	0
KR 	 dot-jump 	 False 	 51 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 0.0 	 5.80398835832 	 -2.55934090258 	 4.85522024166 	 False 	 11 	 10 	23 	9 	11 	17 	4 	12 	20 	2 	21 	18 	1 	3 	13 	7 	16 	10 	5 	6 	22 	19 	14 	15 	8 	24 	0
KR 	 dot-jump 	 False 	 52 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 -4.10403952609 	 4.10403952609 	 -4.66703341059 	 2.89807719851 	 False 	 8 	 10 	20 	19 	14 	12 	2 	15 	7 	17 	5 	13 	4 	16 	9 	8 	22 	18 	11 	23 	1 	3 	24 	6 	21 	10 	0
KR 	 dot-jump 	 False 	 53 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 4.10403952609 	 4.10403952609 	 4.29065974844 	 4.06483555116 	 True 	 10 	 10 	10 	18 	3 	21 	12 	13 	6 	14 	17 	23 	22 	4 	5 	16 	11 	19 	1 	8 	2 	9 	20 	24 	15 	7 	0
KR 	 dot-jump 	 False 	 54 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 6 	 -5.60622225078 	 1.50218272469 	 0.0 	 5.80398835832 	 -5.41978073488 	 1.46785728236 	 False 	 15 	 10 	22 	8 	7 	11 	3 	14 	12 	2 	5 	13 	1 	19 	21 	24 	16 	6 	20 	17 	4 	15 	10 	18 	23 	9 	0
KR 	 dot-jump 	 False 	 55 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 4.10403952609 	 4.10403952609 	 -1.76895621208 	 5.53269283352 	 False 	 17 	 10 	17 	11 	24 	23 	13 	5 	12 	18 	16 	6 	22 	1 	14 	19 	20 	7 	15 	2 	9 	10 	8 	3 	21 	4 	0
KR 	 dot-jump 	 False 	 56 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 -4.10403952609 	 -4.10403952609 	 -3.27445086065 	 -4.74230814302 	 False 	 21 	 10 	1 	20 	24 	12 	8 	22 	23 	9 	2 	15 	10 	16 	19 	21 	7 	18 	4 	17 	13 	5 	3 	11 	6 	14 	0
KR 	 dot-jump 	 False 	 57 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 -5.02640136157 	 2.90199417916 	 1.73131884586 	 5.41978073488 	 False 	 14 	 10 	10 	18 	16 	7 	19 	14 	20 	4 	1 	12 	5 	21 	22 	6 	24 	3 	13 	23 	8 	11 	15 	2 	9 	17 	0
KR 	 dot-jump 	 False 	 58 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 13 	 0.0 	 -5.80398835832 	 -5.60622225078 	 -1.50218272469 	 0.0752747324288 	 -5.68324229838 	 False 	 6 	 10 	1 	2 	6 	17 	9 	21 	13 	14 	22 	11 	8 	24 	7 	3 	15 	19 	4 	23 	5 	20 	10 	12 	18 	16 	0
KR 	 dot-jump 	 False 	 59 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 13 	 0.0 	 -5.80398835832 	 2.90199417916 	 -5.02640136157 	 -0.0752747324288 	 -5.79615439702 	 False 	 20 	 10 	24 	9 	14 	8 	21 	6 	18 	22 	16 	5 	15 	1 	23 	7 	10 	17 	12 	3 	2 	20 	13 	19 	11 	4 	0
KR 	 dot-jump 	 False 	 60 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 -5.80398835832 	 0.0 	 -3.83901135387 	 -4.10247291737 	 False 	 12 	 10 	9 	22 	11 	13 	14 	24 	19 	2 	17 	12 	7 	15 	10 	6 	21 	3 	4 	23 	1 	18 	5 	8 	16 	20 	0
KR 	 dot-jump 	 False 	 61 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 -5.02640136157 	 2.90199417916 	 3.83901135387 	 3.95192345251 	 False 	 16 	 10 	14 	6 	24 	23 	11 	9 	17 	3 	13 	7 	5 	21 	10 	12 	4 	16 	22 	8 	2 	15 	18 	1 	20 	19 	0
KR 	 dot-jump 	 False 	 62 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 4.10403952609 	 4.10403952609 	 4.21538501602 	 4.06483555116 	 True 	 10 	 10 	6 	18 	8 	14 	15 	3 	7 	11 	2 	5 	22 	12 	20 	4 	10 	16 	1 	24 	13 	19 	9 	17 	21 	23 	0
KR 	 dot-jump 	 False 	 63 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 5.80398835832 	 0.0 	 4.7046707768 	 2.5969782688 	 False 	 23 	 10 	12 	11 	18 	1 	8 	16 	24 	22 	17 	23 	19 	7 	9 	10 	13 	20 	4 	3 	14 	2 	5 	15 	6 	21 	0
KR 	 dot-jump 	 False 	 64 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 -4.10403952609 	 4.10403952609 	 2.70989036744 	 -5.04340707273 	 False 	 11 	 10 	18 	22 	7 	13 	20 	17 	14 	8 	10 	21 	4 	15 	24 	9 	19 	11 	6 	5 	1 	16 	23 	3 	2 	12 	0
KR 	 dot-jump 	 False 	 65 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 4.10403952609 	 -4.10403952609 	 -3.80137398766 	 -4.21538501602 	 False 	 13 	 10 	12 	14 	17 	2 	19 	13 	23 	21 	4 	7 	16 	11 	6 	10 	15 	22 	20 	3 	8 	5 	24 	9 	1 	18 	0
KR 	 dot-jump 	 False 	 66 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 14 	 1.50218272469 	 -5.60622225078 	 -5.60622225078 	 1.50218272469 	 1.54313201479 	 -5.49505546731 	 False 	 6 	 10 	17 	11 	10 	7 	23 	5 	14 	8 	22 	16 	6 	20 	21 	24 	3 	15 	12 	4 	1 	18 	2 	13 	19 	9 	0
