subject 	task 	staircase 	trialNum 	stimulus 	monitorWidth 	monitorHeight 	stimHeight  	ISI 	SOA 	responseSpatialPos 	responseX 	responseY 	correctX 	correctY 	clickX 	clickY 	accuracy 	responsePosInStream 	correctPosInStream 	position0 	position1 	position2 	position3 	position4 	position5 	position6 	position7 	position8 	position9 	position10 	position11 	position12 	position13 	position14 	position15 	position16 	position17 	position18 	position19 	position20 	position21 	position22 	position23 	longFrames
KRLetter 	 dot-jump 	 False 	 10 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -4.10403952609 	 4.10403952609 	 -3.16153876201 	 4.9681323403 	 False 	 20 	 10 	22 	11 	20 	1 	7 	17 	8 	18 	9 	16 	4 	24 	13 	2 	14 	23 	6 	21 	12 	15 	3 	5 	19 	10 	0
KRLetter 	 dot-jump 	 False 	 11 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 1.50218272469 	 5.60622225078 	 5.11868180516 	 2.97335193094 	 False 	 11 	 10 	1 	20 	5 	4 	2 	12 	6 	9 	22 	13 	24 	21 	17 	11 	14 	19 	7 	23 	3 	16 	18 	15 	10 	8 	0
KRLetter 	 dot-jump 	 False 	 12 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 -5.60622225078 	 -1.50218272469 	 2.78516509987 	 -5.00576970652 	 False 	 18 	 10 	16 	19 	17 	12 	7 	21 	14 	9 	22 	5 	8 	1 	20 	18 	4 	2 	23 	24 	15 	11 	6 	3 	10 	13 	0
KRLetter 	 dot-jump 	 False 	 13 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 0.0 	 5.80398835832 	 -3.23681349444 	 4.89285760787 	 False 	 12 	 10 	24 	20 	5 	6 	7 	2 	23 	17 	11 	12 	1 	16 	3 	13 	4 	10 	21 	22 	9 	15 	14 	8 	18 	19 	0
KRLetter 	 dot-jump 	 False 	 14 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -1.50218272469 	 5.60622225078 	 -4.25302238223 	 3.83901135387 	 False 	 15 	 10 	9 	21 	22 	14 	17 	20 	16 	12 	10 	1 	2 	19 	7 	13 	18 	4 	8 	5 	6 	23 	15 	11 	3 	24 	0
KRLetter 	 dot-jump 	 False 	 15 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 -5.02640136157 	 -2.90199417916 	 -3.08626402958 	 -5.34450600245 	 False 	 13 	 10 	3 	6 	15 	22 	8 	7 	10 	24 	5 	13 	9 	4 	20 	11 	19 	12 	18 	23 	21 	16 	2 	17 	1 	14 	0
KRLetter 	 dot-jump 	 False 	 16 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 -2.90199417916 	 -5.02640136157 	 2.74752773365 	 5.08104443895 	 False 	 12 	 10 	8 	14 	18 	20 	13 	2 	6 	3 	9 	24 	11 	7 	23 	16 	19 	21 	4 	15 	17 	5 	12 	22 	10 	1 	0
KRLetter 	 dot-jump 	 False 	 17 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -4.10403952609 	 4.10403952609 	 -2.89807719851 	 5.11868180516 	 False 	 16 	 10 	13 	16 	18 	14 	21 	8 	6 	11 	23 	24 	4 	7 	15 	1 	5 	2 	3 	22 	20 	10 	12 	17 	19 	9 	0
KRLetter 	 dot-jump 	 False 	 18 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 5.02640136157 	 2.90199417916 	 -2.70989036744 	 -5.11868180516 	 False 	 13 	 10 	16 	7 	2 	17 	5 	15 	4 	14 	19 	9 	21 	22 	13 	11 	3 	1 	20 	10 	8 	24 	18 	6 	12 	23 	0
KRLetter 	 dot-jump 	 False 	 19 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 -5.02640136157 	 -2.90199417916 	 2.89807719851 	 -5.11868180516 	 False 	 6 	 10 	21 	4 	10 	17 	24 	5 	15 	1 	7 	20 	9 	14 	3 	19 	6 	23 	13 	16 	11 	8 	2 	12 	18 	22 	0
KRLetter 	 dot-jump 	 False 	 20 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 12 	 -1.50218272469 	 -5.60622225078 	 0.0 	 -5.80398835832 	 -1.24203308508 	 -5.41978073488 	 False 	 9 	 10 	20 	18 	5 	17 	24 	21 	15 	4 	16 	12 	13 	8 	6 	1 	19 	2 	11 	22 	3 	23 	14 	10 	9 	7 	0
KRLetter 	 dot-jump 	 False 	 21 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 17 	 5.02640136157 	 -2.90199417916 	 5.60622225078 	 -1.50218272469 	 5.15631917138 	 -2.8604398323 	 False 	 12 	 10 	19 	11 	21 	24 	3 	16 	14 	20 	13 	23 	18 	12 	17 	8 	4 	6 	7 	5 	15 	2 	22 	10 	1 	9 	0
KRLetter 	 dot-jump 	 False 	 22 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 -4.10403952609 	 4.10403952609 	 2.89807719851 	 5.11868180516 	 False 	 1 	 10 	5 	23 	20 	18 	13 	2 	24 	9 	15 	10 	4 	21 	17 	6 	22 	14 	3 	7 	12 	8 	16 	1 	19 	11 	0
KRLetter 	 dot-jump 	 False 	 23 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 -1.50218272469 	 -5.60622225078 	 -3.04862666337 	 -5.00576970652 	 False 	 13 	 10 	21 	23 	1 	17 	13 	2 	10 	14 	6 	15 	12 	16 	22 	11 	19 	24 	7 	8 	3 	5 	9 	18 	20 	4 	0
KRLetter 	 dot-jump 	 False 	 24 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 9 	 -5.02640136157 	 -2.90199417916 	 5.02640136157 	 2.90199417916 	 -5.00576970652 	 -2.89807719851 	 False 	 23 	 10 	6 	5 	17 	15 	4 	11 	1 	7 	14 	8 	21 	22 	2 	13 	24 	20 	18 	16 	23 	19 	3 	12 	10 	9 	0
KRLetter 	 dot-jump 	 False 	 25 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 12 	 -1.50218272469 	 -5.60622225078 	 5.60622225078 	 -1.50218272469 	 -1.88186831072 	 -5.60796756595 	 False 	 16 	 10 	7 	24 	2 	5 	4 	21 	3 	11 	9 	16 	18 	10 	20 	13 	23 	1 	12 	17 	15 	6 	14 	22 	8 	19 	0
KRLetter 	 dot-jump 	 False 	 26 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 2.90199417916 	 -5.02640136157 	 4.10247291737 	 4.29065974844 	 False 	 22 	 10 	14 	17 	6 	12 	5 	20 	4 	3 	24 	23 	15 	18 	13 	10 	11 	2 	19 	1 	9 	8 	7 	21 	22 	16 	0
KRLetter 	 dot-jump 	 False 	 27 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 8 	 -5.60622225078 	 -1.50218272469 	 -5.80398835832 	 0.0 	 -5.64560493216 	 -1.54313201479 	 False 	 17 	 10 	22 	10 	21 	2 	19 	1 	23 	5 	11 	9 	7 	15 	16 	20 	24 	3 	13 	8 	18 	6 	4 	14 	12 	17 	0
KRLetter 	 dot-jump 	 False 	 28 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 6 	 -5.60622225078 	 1.50218272469 	 -5.02640136157 	 2.90199417916 	 -5.2315939038 	 1.80659357829 	 False 	 2 	 10 	1 	18 	6 	14 	10 	7 	20 	16 	12 	2 	5 	8 	21 	3 	15 	23 	13 	22 	4 	24 	17 	11 	9 	19 	0
KRLetter 	 dot-jump 	 False 	 29 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 4.10403952609 	 -4.10403952609 	 2.70989036744 	 -5.30686863623 	 False 	 16 	 10 	21 	11 	17 	23 	7 	1 	20 	13 	14 	3 	16 	5 	8 	4 	22 	2 	15 	12 	18 	19 	6 	9 	10 	24 	0
KRLetter 	 dot-jump 	 False 	 30 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 0.0 	 5.80398835832 	 -1.80659357829 	 5.41978073488 	 False 	 5 	 10 	24 	7 	15 	9 	6 	2 	8 	12 	16 	23 	1 	17 	13 	21 	18 	5 	4 	20 	10 	11 	19 	3 	22 	14 	0
KRLetter 	 dot-jump 	 False 	 31 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 12 	 -1.50218272469 	 -5.60622225078 	 4.10403952609 	 4.10403952609 	 -1.35494518372 	 -5.45741810109 	 False 	 2 	 10 	9 	19 	12 	6 	2 	21 	14 	13 	24 	20 	22 	11 	3 	10 	18 	23 	17 	15 	1 	16 	5 	8 	4 	7 	0
KRLetter 	 dot-jump 	 False 	 32 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -5.02640136157 	 2.90199417916 	 -2.97335193094 	 5.08104443895 	 False 	 16 	 10 	13 	22 	9 	18 	17 	2 	14 	10 	1 	6 	5 	19 	4 	24 	16 	15 	3 	7 	11 	21 	12 	20 	23 	8 	0
KRLetter 	 dot-jump 	 False 	 33 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -2.90199417916 	 5.02640136157 	 -3.04862666337 	 4.62939604437 	 True 	 10 	 10 	20 	17 	21 	14 	24 	9 	5 	7 	6 	2 	3 	11 	22 	12 	19 	10 	18 	15 	1 	8 	13 	16 	23 	4 	0
KRLetter 	 dot-jump 	 False 	 34 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 4.10403952609 	 -4.10403952609 	 2.8604398323 	 4.81758287545 	 False 	 15 	 10 	4 	12 	5 	9 	20 	19 	8 	22 	10 	3 	16 	17 	11 	15 	24 	23 	14 	13 	2 	18 	6 	1 	7 	21 	0
KRLetter 	 dot-jump 	 False 	 35 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 1 	 0.0 	 5.80398835832 	 5.80398835832 	 0.0 	 -0.0752747324288 	 5.45741810109 	 False 	 18 	 10 	3 	2 	22 	8 	24 	12 	11 	13 	6 	16 	19 	18 	5 	7 	9 	17 	14 	4 	1 	21 	15 	23 	10 	20 	0
KRLetter 	 dot-jump 	 False 	 36 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 -5.02640136157 	 -2.90199417916 	 -3.08626402958 	 -4.81758287545 	 False 	 9 	 10 	7 	6 	20 	12 	21 	5 	16 	3 	4 	11 	9 	23 	15 	10 	17 	2 	24 	8 	22 	13 	18 	19 	14 	1 	0
KRLetter 	 dot-jump 	 False 	 37 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 4.10403952609 	 -4.10403952609 	 2.67225300122 	 4.7046707768 	 False 	 7 	 10 	9 	6 	8 	22 	11 	17 	10 	23 	15 	2 	16 	1 	13 	3 	7 	4 	20 	18 	14 	5 	12 	24 	21 	19 	0
KRLetter 	 dot-jump 	 False 	 38 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 12 	 -1.50218272469 	 -5.60622225078 	 4.10403952609 	 4.10403952609 	 -1.54313201479 	 -5.72087966459 	 False 	 11 	 10 	3 	11 	5 	8 	10 	14 	7 	23 	13 	19 	22 	12 	21 	17 	18 	20 	6 	24 	16 	9 	2 	15 	4 	1 	0
KRLetter 	 dot-jump 	 False 	 39 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 7 	 -5.80398835832 	 0.0 	 -5.80398835832 	 0.0 	 -5.87142912945 	 -0.150549464858 	 True 	 10 	 10 	6 	24 	19 	20 	8 	12 	23 	1 	3 	15 	7 	16 	22 	21 	18 	13 	14 	2 	11 	17 	9 	4 	10 	5 	0
KRLetter 	 dot-jump 	 False 	 40 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 0.0 	 5.80398835832 	 3.08626402958 	 -4.81758287545 	 False 	 7 	 10 	4 	23 	21 	18 	13 	6 	22 	15 	3 	24 	1 	8 	20 	2 	12 	19 	5 	10 	14 	17 	11 	7 	16 	9 	0
KRLetter 	 dot-jump 	 False 	 41 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -5.80398835832 	 0.0 	 -4.25302238223 	 3.76373662144 	 False 	 20 	 10 	12 	19 	5 	13 	11 	6 	1 	22 	21 	2 	7 	3 	9 	16 	14 	18 	8 	23 	17 	20 	4 	15 	24 	10 	0
KRLetter 	 dot-jump 	 False 	 42 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 17 	 5.02640136157 	 -2.90199417916 	 0.0 	 5.80398835832 	 5.04340707273 	 -2.44642880394 	 False 	 6 	 10 	16 	5 	20 	19 	23 	3 	17 	21 	6 	8 	1 	22 	14 	10 	4 	12 	13 	24 	15 	11 	9 	18 	7 	2 	0
KRLetter 	 dot-jump 	 False 	 43 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 5.60622225078 	 -1.50218272469 	 2.78516509987 	 5.2315939038 	 False 	 12 	 10 	10 	8 	3 	24 	2 	5 	22 	11 	20 	4 	18 	12 	23 	21 	13 	17 	16 	15 	6 	7 	1 	14 	9 	19 	0
KRLetter 	 dot-jump 	 False 	 44 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -5.60622225078 	 -1.50218272469 	 -3.95192345251 	 3.9142860863 	 False 	 14 	 10 	1 	19 	15 	21 	11 	12 	24 	18 	7 	3 	8 	2 	20 	23 	4 	22 	14 	13 	17 	5 	10 	6 	16 	9 	0
KRLetter 	 dot-jump 	 False 	 45 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 1.50218272469 	 5.60622225078 	 -2.97335193094 	 5.00576970652 	 False 	 6 	 10 	6 	14 	1 	2 	4 	17 	3 	7 	15 	10 	24 	22 	12 	19 	9 	8 	21 	5 	20 	11 	23 	18 	16 	13 	0
KRLetter 	 dot-jump 	 False 	 46 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 -2.90199417916 	 -5.02640136157 	 2.82280246608 	 5.11868180516 	 False 	 12 	 10 	7 	20 	17 	4 	15 	1 	22 	5 	3 	14 	11 	24 	23 	21 	18 	13 	9 	19 	8 	10 	6 	2 	16 	12 	0
KRLetter 	 dot-jump 	 False 	 47 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 5.02640136157 	 -2.90199417916 	 2.8604398323 	 4.59175867816 	 False 	 7 	 10 	18 	7 	21 	11 	24 	6 	2 	23 	3 	12 	17 	4 	20 	9 	15 	8 	5 	22 	16 	14 	10 	1 	19 	13 	0
KRLetter 	 dot-jump 	 False 	 48 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 1 	 0.0 	 5.80398835832 	 -2.90199417916 	 -5.02640136157 	 0.150549464858 	 5.64560493216 	 False 	 13 	 10 	22 	23 	10 	21 	12 	8 	9 	13 	20 	2 	11 	24 	5 	1 	16 	17 	7 	15 	4 	3 	18 	19 	14 	6 	0
KRLetter 	 dot-jump 	 False 	 49 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -5.60622225078 	 1.50218272469 	 -4.29065974844 	 4.06483555116 	 False 	 2 	 10 	1 	14 	4 	16 	15 	24 	7 	21 	8 	20 	6 	19 	18 	5 	10 	11 	23 	9 	22 	3 	17 	12 	2 	13 	0
KRLetter 	 dot-jump 	 False 	 50 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 0.0 	 -5.80398835832 	 2.67225300122 	 4.9681323403 	 False 	 7 	 10 	17 	3 	20 	2 	1 	4 	15 	23 	9 	7 	13 	16 	24 	6 	5 	12 	21 	18 	19 	8 	11 	10 	22 	14 	0
KRLetter 	 dot-jump 	 False 	 51 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 16 	 4.10403952609 	 -4.10403952609 	 5.60622225078 	 -1.50218272469 	 4.21538501602 	 -4.14011028359 	 False 	 9 	 10 	2 	9 	6 	19 	10 	22 	24 	3 	15 	16 	18 	21 	11 	7 	8 	12 	17 	13 	20 	14 	4 	1 	5 	23 	0
KRLetter 	 dot-jump 	 False 	 52 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 4.10403952609 	 -4.10403952609 	 -4.29065974844 	 -3.83901135387 	 False 	 9 	 10 	5 	6 	1 	14 	21 	13 	17 	19 	20 	10 	16 	7 	18 	8 	2 	12 	23 	22 	15 	3 	9 	4 	11 	24 	0
KRLetter 	 dot-jump 	 False 	 53 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 -2.90199417916 	 5.02640136157 	 -1.73131884586 	 5.34450600245 	 False 	 6 	 10 	6 	18 	17 	9 	14 	20 	2 	5 	15 	22 	3 	12 	1 	4 	13 	24 	7 	10 	8 	21 	16 	19 	23 	11 	0
KRLetter 	 dot-jump 	 False 	 54 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 1 	 0.0 	 5.80398835832 	 4.10403952609 	 -4.10403952609 	 -0.112912098643 	 5.19395653759 	 False 	 19 	 10 	13 	18 	20 	23 	2 	17 	3 	24 	6 	14 	16 	9 	4 	7 	22 	19 	8 	15 	21 	1 	10 	12 	5 	11 	0
KRLetter 	 dot-jump 	 False 	 55 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 16 	 4.10403952609 	 -4.10403952609 	 -5.60622225078 	 -1.50218272469 	 4.14011028359 	 -4.10247291737 	 False 	 18 	 10 	18 	12 	20 	19 	14 	5 	6 	17 	10 	15 	8 	9 	4 	13 	21 	22 	3 	1 	16 	23 	7 	2 	24 	11 	0
KRLetter 	 dot-jump 	 False 	 56 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 1.50218272469 	 5.60622225078 	 2.78516509987 	 5.04340707273 	 False 	 21 	 10 	7 	16 	3 	6 	17 	11 	14 	1 	20 	15 	24 	19 	8 	9 	22 	12 	2 	13 	10 	4 	18 	23 	21 	5 	0
KRLetter 	 dot-jump 	 False 	 57 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 12 	 -1.50218272469 	 -5.60622225078 	 5.60622225078 	 -1.50218272469 	 -1.69368147965 	 -5.75851703081 	 False 	 11 	 10 	7 	22 	3 	2 	21 	14 	19 	24 	13 	16 	18 	12 	17 	20 	23 	5 	10 	6 	9 	15 	4 	8 	11 	1 	0
KRLetter 	 dot-jump 	 False 	 58 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 13 	 0.0 	 -5.80398835832 	 -4.10403952609 	 -4.10403952609 	 -0.150549464858 	 -5.79615439702 	 False 	 11 	 10 	16 	22 	7 	5 	15 	21 	18 	1 	23 	8 	10 	13 	14 	9 	20 	17 	2 	3 	12 	4 	6 	19 	24 	11 	0
KRLetter 	 dot-jump 	 False 	 59 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 -5.80398835832 	 0.0 	 1.46785728236 	 5.45741810109 	 False 	 7 	 10 	23 	19 	2 	15 	11 	8 	18 	24 	21 	17 	7 	14 	13 	10 	12 	1 	6 	22 	20 	3 	4 	9 	5 	16 	0
KRLetter 	 dot-jump 	 False 	 60 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 1.50218272469 	 -5.60622225078 	 2.78516509987 	 -5.19395653759 	 False 	 15 	 10 	12 	21 	6 	5 	2 	17 	23 	13 	20 	19 	14 	16 	7 	8 	1 	15 	24 	11 	10 	22 	4 	9 	3 	18 	0
KRLetter 	 dot-jump 	 False 	 61 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 2.90199417916 	 5.02640136157 	 4.25302238223 	 3.95192345251 	 False 	 14 	 10 	2 	3 	20 	5 	13 	1 	4 	9 	12 	19 	23 	21 	10 	7 	22 	17 	8 	11 	15 	14 	16 	18 	6 	24 	0
KRLetter 	 dot-jump 	 False 	 62 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -5.60622225078 	 1.50218272469 	 -4.40357184709 	 3.87664872009 	 False 	 11 	 10 	1 	10 	22 	20 	16 	14 	15 	24 	5 	8 	6 	4 	11 	23 	17 	21 	18 	2 	12 	19 	9 	3 	7 	13 	0
KRLetter 	 dot-jump 	 False 	 63 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 5.02640136157 	 2.90199417916 	 3.04862666337 	 -5.34450600245 	 False 	 15 	 10 	17 	19 	10 	18 	1 	16 	8 	11 	3 	13 	21 	14 	5 	24 	20 	15 	4 	6 	12 	7 	22 	2 	23 	9 	0
KRLetter 	 dot-jump 	 False 	 64 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 -5.02640136157 	 -2.90199417916 	 -4.21538501602 	 -3.83901135387 	 False 	 4 	 10 	16 	17 	12 	5 	10 	7 	8 	24 	23 	21 	9 	6 	1 	11 	15 	18 	14 	19 	3 	13 	4 	22 	2 	20 	0
KRLetter 	 dot-jump 	 False 	 65 	 D 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 13 	 0.0 	 -5.80398835832 	 -1.50218272469 	 -5.60622225078 	 -0.451648394573 	 -5.57033019973 	 False 	 18 	 10 	9 	14 	22 	11 	4 	2 	15 	7 	17 	8 	12 	21 	1 	3 	16 	20 	18 	10 	13 	24 	6 	19 	5 	23 	0
