subject 	task 	staircase 	trialNum 	stimulus 	monitorWidth 	monitorHeight 	stimHeight  	ISI 	SOA 	responseSpatialPos 	responseX 	responseY 	correctX 	correctY 	clickX 	clickY 	accuracy 	responsePosInStream 	correctPosInStream 	position0 	position1 	position2 	position3 	position4 	position5 	position6 	position7 	position8 	position9 	position10 	position11 	position12 	position13 	position14 	position15 	position16 	position17 	position18 	position19 	position20 	position21 	position22 	position23 	longFrames
WN 	 dot-jump 	 False 	 10 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 5.80398835832 	 0.0 	 1.65604411343 	 5.15631917138 	 False 	 15 	 16 	9 	18 	17 	23 	13 	3 	1 	11 	22 	7 	20 	14 	15 	21 	8 	24 	19 	12 	6 	5 	2 	10 	4 	16 	0
WN 	 dot-jump 	 False 	 11 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 5.80398835832 	 0.0 	 3.95192345251 	 3.61318715658 	 False 	 13 	 12 	1 	6 	21 	20 	5 	23 	13 	7 	12 	9 	15 	24 	19 	22 	17 	10 	16 	4 	2 	8 	11 	14 	18 	3 	0
WN 	 dot-jump 	 False 	 12 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 6 	 -5.60622225078 	 1.50218272469 	 -5.60622225078 	 1.50218272469 	 -5.2315939038 	 1.3173078175 	 True 	 13 	 13 	8 	3 	21 	9 	2 	1 	4 	7 	14 	17 	22 	5 	18 	6 	20 	16 	19 	12 	15 	11 	24 	10 	13 	23 	0
WN 	 dot-jump 	 False 	 13 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 6 	 -5.60622225078 	 1.50218272469 	 -2.90199417916 	 5.02640136157 	 -5.34450600245 	 1.053846254 	 False 	 11 	 9 	16 	12 	7 	21 	15 	2 	17 	20 	8 	3 	11 	6 	19 	22 	24 	14 	5 	1 	18 	9 	23 	4 	10 	13 	0
WN 	 dot-jump 	 False 	 14 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 1.50218272469 	 -5.60622225078 	 -2.5969782688 	 5.04340707273 	 False 	 13 	 11 	24 	4 	2 	17 	5 	18 	23 	10 	22 	19 	1 	14 	13 	3 	8 	7 	12 	16 	21 	11 	9 	15 	6 	20 	0
WN 	 dot-jump 	 False 	 15 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 1 	 0.0 	 5.80398835832 	 4.10403952609 	 -4.10403952609 	 0.0752747324288 	 5.41978073488 	 False 	 17 	 15 	15 	4 	17 	20 	22 	6 	8 	21 	24 	9 	19 	14 	5 	23 	18 	16 	11 	1 	13 	12 	7 	3 	10 	2 	0
WN 	 dot-jump 	 False 	 16 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 16 	 4.10403952609 	 -4.10403952609 	 2.90199417916 	 -5.02640136157 	 4.1777476498 	 -3.95192345251 	 False 	 1 	 8 	1 	16 	13 	11 	10 	20 	3 	5 	15 	18 	23 	7 	4 	22 	21 	12 	24 	2 	19 	6 	14 	8 	17 	9 	0
WN 	 dot-jump 	 False 	 17 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 18 	 5.60622225078 	 -1.50218272469 	 0.0 	 -5.80398835832 	 5.60796756595 	 -1.69368147965 	 False 	 20 	 10 	7 	3 	4 	17 	11 	6 	8 	21 	22 	1 	13 	19 	2 	10 	5 	16 	20 	24 	14 	23 	18 	12 	15 	9 	0
WN 	 dot-jump 	 False 	 18 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 -4.10403952609 	 4.10403952609 	 -4.40357184709 	 -3.95192345251 	 False 	 17 	 14 	23 	14 	5 	2 	3 	24 	17 	16 	13 	19 	21 	11 	9 	1 	4 	8 	18 	10 	7 	6 	22 	20 	12 	15 	0
WN 	 dot-jump 	 False 	 19 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 8 	 -5.60622225078 	 -1.50218272469 	 -5.60622225078 	 -1.50218272469 	 -5.38214336866 	 -1.58076938101 	 True 	 16 	 16 	17 	12 	11 	1 	23 	5 	16 	2 	20 	22 	6 	4 	15 	24 	9 	7 	8 	21 	19 	3 	14 	18 	10 	13 	0
WN 	 dot-jump 	 False 	 20 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 1 	 0.0 	 5.80398835832 	 -1.50218272469 	 -5.60622225078 	 0.0 	 5.49505546731 	 False 	 13 	 15 	17 	9 	21 	16 	5 	10 	15 	14 	22 	23 	4 	24 	2 	1 	6 	12 	7 	18 	20 	8 	3 	19 	11 	13 	0
WN 	 dot-jump 	 False 	 21 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 2.90199417916 	 -5.02640136157 	 -3.80137398766 	 -4.40357184709 	 False 	 0 	 12 	10 	17 	4 	5 	14 	16 	3 	22 	24 	20 	6 	9 	15 	11 	1 	23 	13 	12 	8 	7 	19 	18 	21 	2 	0
WN 	 dot-jump 	 False 	 22 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 5.60622225078 	 -1.50218272469 	 -4.29065974844 	 -3.87664872009 	 False 	 16 	 13 	13 	3 	8 	21 	2 	24 	4 	22 	19 	12 	7 	16 	9 	18 	1 	17 	10 	23 	11 	20 	5 	6 	14 	15 	0
WN 	 dot-jump 	 False 	 23 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 1.50218272469 	 -5.60622225078 	 -2.93571456472 	 4.62939604437 	 False 	 5 	 10 	7 	5 	9 	1 	12 	3 	8 	21 	4 	13 	14 	20 	19 	24 	23 	6 	18 	15 	22 	17 	10 	16 	11 	2 	0
WN 	 dot-jump 	 False 	 24 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 13 	 0.0 	 -5.80398835832 	 -2.90199417916 	 -5.02640136157 	 -0.0752747324288 	 -5.34450600245 	 False 	 4 	 8 	24 	7 	20 	6 	13 	22 	23 	10 	11 	12 	19 	14 	17 	3 	9 	8 	18 	2 	4 	15 	5 	1 	16 	21 	0
WN 	 dot-jump 	 False 	 25 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 5.60622225078 	 -1.50218272469 	 -2.48406617015 	 4.59175867816 	 False 	 14 	 9 	16 	7 	9 	20 	1 	4 	24 	5 	12 	18 	2 	21 	23 	10 	3 	17 	19 	14 	13 	15 	22 	8 	6 	11 	0
WN 	 dot-jump 	 False 	 26 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 9 	 -5.02640136157 	 -2.90199417916 	 -2.90199417916 	 5.02640136157 	 -4.85522024166 	 -3.08626402958 	 False 	 13 	 11 	18 	23 	11 	2 	12 	19 	1 	20 	5 	15 	7 	3 	8 	9 	13 	22 	14 	4 	10 	24 	21 	16 	6 	17 	0
WN 	 dot-jump 	 False 	 27 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -5.02640136157 	 2.90199417916 	 -4.32829711466 	 3.57554979037 	 False 	 12 	 13 	9 	8 	20 	15 	24 	3 	12 	1 	16 	17 	22 	14 	4 	5 	18 	21 	6 	7 	19 	10 	11 	2 	23 	13 	0
WN 	 dot-jump 	 False 	 28 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 6 	 -5.60622225078 	 1.50218272469 	 2.90199417916 	 -5.02640136157 	 -5.2315939038 	 1.43021991615 	 False 	 11 	 9 	23 	19 	10 	5 	7 	18 	2 	21 	4 	15 	13 	6 	24 	20 	16 	1 	12 	14 	3 	11 	8 	17 	22 	9 	0
WN 	 dot-jump 	 False 	 29 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 5.80398835832 	 0.0 	 -2.52170353637 	 -5.00576970652 	 False 	 21 	 12 	9 	3 	24 	15 	8 	12 	5 	18 	10 	20 	23 	22 	19 	2 	7 	6 	13 	21 	1 	17 	14 	11 	16 	4 	0
WN 	 dot-jump 	 False 	 30 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 13 	 0.0 	 -5.80398835832 	 -2.90199417916 	 -5.02640136157 	 -0.263461563501 	 -5.49505546731 	 False 	 18 	 16 	19 	21 	7 	16 	2 	18 	10 	6 	20 	5 	22 	23 	4 	24 	3 	14 	11 	12 	13 	8 	17 	15 	9 	1 	0
WN 	 dot-jump 	 False 	 31 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 -5.02640136157 	 2.90199417916 	 -4.93049497409 	 3.04862666337 	 True 	 10 	 10 	3 	18 	2 	9 	4 	17 	21 	7 	6 	20 	5 	10 	22 	23 	24 	16 	12 	1 	13 	19 	11 	15 	8 	14 	0
WN 	 dot-jump 	 False 	 32 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 -4.10403952609 	 -4.10403952609 	 -3.01098929715 	 -4.9681323403 	 False 	 23 	 14 	2 	1 	24 	3 	17 	20 	6 	14 	8 	4 	7 	15 	21 	13 	10 	9 	22 	18 	19 	12 	16 	5 	23 	11 	0
WN 	 dot-jump 	 False 	 33 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 17 	 5.02640136157 	 -2.90199417916 	 4.10403952609 	 -4.10403952609 	 4.81758287545 	 -2.89807719851 	 False 	 14 	 11 	4 	12 	5 	10 	11 	6 	3 	24 	20 	8 	14 	16 	23 	15 	17 	22 	19 	2 	7 	9 	18 	21 	13 	1 	0
WN 	 dot-jump 	 False 	 34 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 -5.60622225078 	 -1.50218272469 	 -3.1239013958 	 -4.89285760787 	 False 	 10 	 8 	1 	17 	22 	20 	12 	9 	15 	4 	8 	14 	11 	18 	13 	10 	23 	5 	21 	2 	3 	24 	7 	19 	6 	16 	0
WN 	 dot-jump 	 False 	 35 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 6 	 -5.60622225078 	 1.50218272469 	 -5.80398835832 	 0.0 	 -5.41978073488 	 1.01620888779 	 False 	 16 	 15 	11 	23 	24 	15 	12 	10 	5 	9 	3 	20 	14 	21 	4 	8 	1 	7 	6 	18 	16 	13 	19 	2 	17 	22 	0
WN 	 dot-jump 	 False 	 36 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 18 	 5.60622225078 	 -1.50218272469 	 -1.50218272469 	 -5.60622225078 	 5.38214336866 	 -1.54313201479 	 False 	 10 	 16 	13 	21 	16 	8 	4 	2 	10 	3 	24 	23 	18 	17 	9 	20 	19 	5 	12 	7 	11 	6 	15 	14 	22 	1 	0
WN 	 dot-jump 	 False 	 37 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 12 	 -1.50218272469 	 -5.60622225078 	 -5.80398835832 	 0.0 	 -1.61840674722 	 -5.94670386188 	 False 	 9 	 13 	1 	9 	22 	14 	3 	2 	8 	4 	10 	12 	21 	18 	6 	7 	11 	24 	16 	19 	20 	5 	15 	17 	13 	23 	0
WN 	 dot-jump 	 False 	 38 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 4.10403952609 	 -4.10403952609 	 -3.19917612823 	 -5.00576970652 	 False 	 19 	 15 	13 	20 	19 	14 	15 	24 	3 	1 	8 	6 	12 	23 	5 	21 	22 	16 	7 	17 	4 	11 	2 	9 	18 	10 	0
WN 	 dot-jump 	 False 	 39 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 2.90199417916 	 5.02640136157 	 -4.85522024166 	 2.82280246608 	 False 	 6 	 10 	3 	2 	24 	10 	22 	7 	5 	19 	20 	13 	23 	8 	4 	9 	17 	1 	12 	6 	14 	16 	18 	11 	15 	21 	0
WN 	 dot-jump 	 False 	 40 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 5.60622225078 	 -1.50218272469 	 1.58076938101 	 5.11868180516 	 False 	 18 	 8 	21 	23 	1 	6 	11 	22 	5 	7 	18 	10 	13 	15 	2 	20 	4 	3 	12 	8 	24 	14 	16 	9 	17 	19 	0
WN 	 dot-jump 	 False 	 41 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 5.02640136157 	 2.90199417916 	 -1.95714304315 	 5.90906649566 	 False 	 10 	 11 	24 	9 	4 	11 	8 	15 	13 	14 	6 	7 	2 	21 	1 	10 	22 	23 	3 	12 	18 	17 	19 	20 	16 	5 	0
WN 	 dot-jump 	 False 	 42 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 7 	 -5.80398835832 	 0.0 	 -5.80398835832 	 0.0 	 -5.60796756595 	 -0.188186831072 	 True 	 12 	 12 	21 	23 	20 	12 	11 	3 	9 	15 	18 	8 	4 	24 	7 	10 	16 	14 	2 	13 	17 	19 	5 	22 	6 	1 	0
WN 	 dot-jump 	 False 	 43 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 20 	 5.60622225078 	 1.50218272469 	 0.0 	 -5.80398835832 	 5.57033019973 	 1.43021991615 	 False 	 12 	 14 	24 	1 	19 	15 	10 	2 	14 	6 	11 	21 	17 	3 	20 	4 	13 	7 	5 	23 	16 	8 	12 	18 	9 	22 	0
WN 	 dot-jump 	 False 	 44 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 4.10403952609 	 4.10403952609 	 2.70989036744 	 -5.19395653759 	 False 	 13 	 9 	16 	6 	1 	17 	4 	13 	12 	18 	3 	22 	20 	2 	5 	15 	7 	21 	24 	9 	10 	8 	23 	14 	11 	19 	0
WN 	 dot-jump 	 False 	 45 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 19 	 5.80398835832 	 0.0 	 -5.80398835832 	 0.0 	 5.64560493216 	 -0.414011028359 	 False 	 9 	 8 	15 	6 	24 	20 	1 	21 	16 	18 	7 	19 	13 	10 	23 	3 	8 	22 	14 	2 	11 	9 	5 	4 	12 	17 	0
WN 	 dot-jump 	 False 	 46 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -1.50218272469 	 5.60622225078 	 -2.89807719851 	 4.4412092133 	 False 	 14 	 12 	7 	14 	1 	8 	17 	22 	16 	18 	19 	10 	4 	13 	2 	21 	3 	24 	6 	9 	5 	23 	20 	15 	12 	11 	0
WN 	 dot-jump 	 False 	 47 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 13 	 0.0 	 -5.80398835832 	 5.02640136157 	 -2.90199417916 	 0.0376373662144 	 -5.49505546731 	 False 	 13 	 14 	20 	21 	8 	22 	12 	1 	24 	11 	6 	10 	4 	2 	23 	13 	17 	5 	18 	19 	14 	16 	9 	3 	15 	7 	0
WN 	 dot-jump 	 False 	 48 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 2.90199417916 	 -5.02640136157 	 2.63461563501 	 -4.93049497409 	 True 	 10 	 10 	4 	17 	20 	16 	18 	19 	22 	9 	13 	24 	15 	7 	1 	3 	6 	5 	21 	2 	10 	11 	23 	14 	8 	12 	0
WN 	 dot-jump 	 False 	 49 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 20 	 5.60622225078 	 1.50218272469 	 1.50218272469 	 5.60622225078 	 5.08104443895 	 1.46785728236 	 False 	 10 	 11 	22 	3 	7 	15 	23 	11 	10 	17 	18 	9 	20 	24 	4 	12 	19 	2 	16 	14 	21 	5 	1 	8 	13 	6 	0
WN 	 dot-jump 	 False 	 50 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 5.02640136157 	 2.90199417916 	 1.54313201479 	 5.11868180516 	 False 	 8 	 15 	14 	22 	10 	23 	20 	6 	1 	11 	24 	8 	15 	3 	2 	12 	13 	21 	16 	4 	18 	5 	9 	7 	17 	19 	0
WN 	 dot-jump 	 False 	 51 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -2.90199417916 	 5.02640136157 	 -4.47884657952 	 3.83901135387 	 False 	 18 	 13 	9 	24 	20 	22 	12 	10 	19 	18 	17 	5 	13 	21 	7 	3 	1 	2 	14 	15 	4 	16 	8 	23 	6 	11 	0
WN 	 dot-jump 	 False 	 52 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 2.90199417916 	 -5.02640136157 	 2.55934090258 	 -5.26923127002 	 True 	 9 	 9 	7 	24 	3 	23 	14 	10 	13 	1 	16 	15 	4 	21 	11 	6 	9 	2 	18 	22 	12 	8 	19 	17 	20 	5 	0
WN 	 dot-jump 	 False 	 53 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 5.60622225078 	 1.50218272469 	 5.34450600245 	 2.63461563501 	 False 	 22 	 16 	7 	23 	16 	2 	12 	9 	3 	11 	4 	10 	18 	19 	5 	24 	13 	1 	20 	14 	17 	6 	22 	15 	21 	8 	0
WN 	 dot-jump 	 False 	 54 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 17 	 5.02640136157 	 -2.90199417916 	 1.50218272469 	 5.60622225078 	 4.74230814302 	 -2.89807719851 	 False 	 10 	 11 	13 	12 	1 	11 	2 	9 	20 	21 	3 	4 	17 	24 	8 	22 	16 	6 	10 	18 	14 	5 	19 	23 	7 	15 	0
WN 	 dot-jump 	 False 	 55 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 12 	 -1.50218272469 	 -5.60622225078 	 -5.80398835832 	 0.0 	 -2.07005514179 	 -5.83379176324 	 False 	 14 	 13 	19 	14 	3 	13 	1 	9 	11 	8 	6 	23 	15 	16 	18 	7 	12 	22 	2 	20 	10 	4 	21 	17 	5 	24 	0
WN 	 dot-jump 	 False 	 56 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 13 	 0.0 	 -5.80398835832 	 4.10403952609 	 4.10403952609 	 -0.0376373662144 	 -6.17252805917 	 False 	 19 	 10 	19 	12 	6 	21 	11 	5 	14 	18 	20 	15 	22 	8 	7 	4 	1 	2 	9 	23 	16 	13 	10 	3 	17 	24 	0
WN 	 dot-jump 	 False 	 57 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 17 	 5.02640136157 	 -2.90199417916 	 -5.02640136157 	 -2.90199417916 	 4.89285760787 	 -3.19917612823 	 False 	 17 	 8 	14 	5 	24 	7 	15 	12 	8 	18 	9 	1 	11 	16 	13 	6 	19 	3 	21 	17 	2 	22 	10 	23 	4 	20 	0
WN 	 dot-jump 	 False 	 58 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 14 	 1.50218272469 	 -5.60622225078 	 2.90199417916 	 -5.02640136157 	 1.50549464858 	 -5.08104443895 	 False 	 17 	 14 	12 	24 	9 	6 	3 	17 	23 	1 	18 	20 	21 	7 	4 	10 	15 	5 	19 	14 	13 	11 	22 	2 	16 	8 	0
WN 	 dot-jump 	 False 	 59 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 5.02640136157 	 2.90199417916 	 1.46785728236 	 5.30686863623 	 False 	 19 	 16 	16 	10 	4 	11 	23 	20 	6 	17 	2 	19 	15 	9 	22 	12 	3 	14 	21 	18 	7 	24 	5 	13 	8 	1 	0
WN 	 dot-jump 	 False 	 60 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 12 	 -1.50218272469 	 -5.60622225078 	 4.10403952609 	 4.10403952609 	 -1.84423094451 	 -6.02197859431 	 False 	 18 	 15 	20 	21 	2 	4 	11 	18 	7 	8 	16 	5 	23 	6 	15 	9 	13 	22 	14 	24 	12 	10 	1 	19 	3 	17 	0
WN 	 dot-jump 	 False 	 61 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 14 	 1.50218272469 	 -5.60622225078 	 1.50218272469 	 -5.60622225078 	 0.940934155361 	 -5.68324229838 	 True 	 12 	 12 	6 	15 	22 	20 	5 	12 	8 	10 	18 	11 	23 	2 	14 	21 	4 	3 	17 	16 	13 	9 	1 	7 	24 	19 	0
WN 	 dot-jump 	 False 	 62 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 14 	 1.50218272469 	 -5.60622225078 	 -5.02640136157 	 2.90199417916 	 1.27967045129 	 -5.64560493216 	 False 	 17 	 9 	10 	19 	7 	2 	6 	12 	18 	17 	9 	5 	13 	8 	4 	15 	21 	22 	24 	14 	23 	20 	16 	3 	11 	1 	0
WN 	 dot-jump 	 False 	 63 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 16 	 4.10403952609 	 -4.10403952609 	 4.10403952609 	 -4.10403952609 	 4.36593448087 	 -4.02719818494 	 True 	 11 	 11 	14 	20 	11 	18 	22 	10 	9 	17 	23 	3 	19 	16 	4 	7 	12 	21 	6 	2 	13 	15 	1 	8 	24 	5 	0
WN 	 dot-jump 	 False 	 64 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 -2.90199417916 	 -5.02640136157 	 3.83901135387 	 3.72609925523 	 False 	 19 	 13 	6 	2 	3 	13 	1 	15 	17 	10 	4 	19 	21 	20 	9 	11 	23 	24 	5 	14 	16 	22 	7 	8 	12 	18 	0
WN 	 dot-jump 	 False 	 65 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 4.10403952609 	 4.10403952609 	 -4.21538501602 	 3.76373662144 	 False 	 20 	 12 	12 	5 	14 	13 	23 	2 	20 	24 	1 	21 	8 	18 	22 	6 	3 	19 	11 	7 	9 	16 	4 	15 	17 	10 	0
WN 	 dot-jump 	 False 	 66 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 6 	 -5.60622225078 	 1.50218272469 	 -2.90199417916 	 5.02640136157 	 -5.26923127002 	 1.54313201479 	 False 	 17 	 16 	18 	13 	23 	7 	5 	21 	10 	17 	12 	20 	8 	15 	14 	22 	1 	2 	3 	6 	19 	24 	16 	9 	4 	11 	0
