subject 	task 	staircase 	trialNum 	stimulus 	monitorWidth 	monitorHeight 	stimHeight  	ISI 	SOA 	responseSpatialPos 	responseX 	responseY 	correctX 	correctY 	clickX 	clickY 	accuracy 	responsePosInStream 	correctPosInStream 	position0 	position1 	position2 	position3 	position4 	position5 	position6 	position7 	position8 	position9 	position10 	position11 	position12 	position13 	position14 	position15 	position16 	position17 	position18 	position19 	position20 	position21 	position22 	position23 	longFrames
CL 	 dot-jump 	 False 	 26 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 0.0 	 5.80398835832 	 -1.43021991615 	 5.98434122809 	 False 	 0 	 14 	2 	13 	18 	20 	5 	10 	23 	8 	16 	14 	6 	12 	9 	24 	1 	11 	3 	17 	21 	22 	19 	7 	4 	15 	0
CL 	 dot-jump 	 False 	 27 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 12 	 -1.50218272469 	 -5.60622225078 	 5.60622225078 	 -1.50218272469 	 -1.50549464858 	 -5.79615439702 	 False 	 0 	 15 	12 	17 	21 	6 	11 	24 	1 	5 	9 	16 	4 	15 	13 	23 	8 	18 	10 	2 	14 	22 	20 	7 	3 	19 	0
CL 	 dot-jump 	 False 	 28 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 16 	 4.10403952609 	 -4.10403952609 	 -5.60622225078 	 -1.50218272469 	 3.95192345251 	 -3.83901135387 	 False 	 21 	 11 	11 	5 	22 	13 	3 	24 	15 	9 	10 	20 	23 	8 	19 	18 	21 	12 	7 	6 	2 	14 	1 	16 	17 	4 	0
CL 	 dot-jump 	 False 	 29 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 12 	 -1.50218272469 	 -5.60622225078 	 0.0 	 -5.80398835832 	 -1.58076938101 	 -6.13489069295 	 False 	 10 	 16 	18 	24 	20 	7 	4 	16 	17 	8 	14 	5 	12 	11 	19 	22 	15 	2 	13 	10 	23 	3 	21 	1 	9 	6 	0
CL 	 dot-jump 	 False 	 30 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 12 	 -1.50218272469 	 -5.60622225078 	 -1.50218272469 	 -5.60622225078 	 -1.65604411343 	 -5.68324229838 	 True 	 12 	 12 	17 	18 	6 	13 	21 	3 	7 	8 	16 	20 	11 	9 	12 	23 	22 	14 	10 	2 	4 	19 	24 	5 	1 	15 	0
CL 	 dot-jump 	 False 	 31 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 14 	 1.50218272469 	 -5.60622225078 	 -5.60622225078 	 -1.50218272469 	 1.46785728236 	 -5.75851703081 	 False 	 22 	 13 	24 	7 	16 	11 	3 	19 	9 	12 	17 	6 	18 	22 	13 	8 	5 	1 	15 	4 	2 	21 	20 	23 	14 	10 	0
CL 	 dot-jump 	 False 	 32 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 19 	 5.80398835832 	 0.0 	 5.80398835832 	 0.0 	 5.79615439702 	 -0.301098929715 	 True 	 14 	 14 	15 	13 	11 	8 	1 	17 	4 	6 	7 	3 	14 	22 	16 	12 	19 	10 	24 	20 	5 	9 	18 	23 	2 	21 	0
CL 	 dot-jump 	 False 	 33 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 6 	 -5.60622225078 	 1.50218272469 	 -4.10403952609 	 4.10403952609 	 -5.75851703081 	 1.27967045129 	 False 	 0 	 8 	6 	18 	22 	10 	23 	13 	21 	19 	4 	5 	8 	16 	2 	7 	12 	3 	1 	9 	11 	17 	14 	15 	24 	20 	0
CL 	 dot-jump 	 False 	 34 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 9 	 -5.02640136157 	 -2.90199417916 	 -4.10403952609 	 -4.10403952609 	 -5.26923127002 	 -2.93571456472 	 False 	 11 	 10 	14 	4 	1 	2 	22 	21 	17 	24 	15 	5 	10 	9 	11 	18 	7 	16 	13 	23 	20 	6 	3 	12 	8 	19 	0
CL 	 dot-jump 	 False 	 35 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 14 	 1.50218272469 	 -5.60622225078 	 -1.50218272469 	 -5.60622225078 	 1.58076938101 	 -5.72087966459 	 False 	 4 	 9 	2 	23 	11 	8 	14 	5 	17 	7 	20 	12 	15 	13 	18 	16 	21 	4 	6 	1 	22 	10 	9 	24 	3 	19 	0
CL 	 dot-jump 	 False 	 36 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 6 	 -5.60622225078 	 1.50218272469 	 -5.60622225078 	 -1.50218272469 	 -5.34450600245 	 1.76895621208 	 False 	 11 	 15 	9 	1 	15 	7 	20 	10 	19 	23 	12 	21 	14 	6 	3 	4 	24 	8 	22 	5 	2 	17 	13 	11 	18 	16 	0
CL 	 dot-jump 	 False 	 37 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 17 	 5.02640136157 	 -2.90199417916 	 5.60622225078 	 1.50218272469 	 4.93049497409 	 -3.31208822687 	 False 	 23 	 13 	9 	6 	10 	13 	23 	7 	12 	1 	21 	22 	3 	11 	14 	20 	4 	15 	24 	2 	5 	16 	18 	8 	19 	17 	0
CL 	 dot-jump 	 False 	 38 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 7 	 -5.80398835832 	 0.0 	 1.50218272469 	 -5.60622225078 	 -5.75851703081 	 -0.301098929715 	 False 	 11 	 10 	16 	19 	10 	11 	24 	21 	13 	8 	4 	9 	14 	7 	2 	15 	20 	6 	18 	12 	22 	5 	23 	1 	3 	17 	0
CL 	 dot-jump 	 False 	 39 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 13 	 0.0 	 -5.80398835832 	 1.50218272469 	 -5.60622225078 	 0.564560493216 	 -5.53269283352 	 False 	 23 	 12 	8 	9 	5 	20 	7 	22 	17 	18 	16 	11 	21 	2 	14 	10 	12 	6 	15 	23 	19 	3 	24 	4 	1 	13 	0
CL 	 dot-jump 	 False 	 40 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 -5.80398835832 	 0.0 	 5.49505546731 	 2.89807719851 	 False 	 15 	 14 	18 	9 	3 	8 	4 	12 	6 	16 	13 	5 	17 	15 	14 	23 	7 	21 	19 	10 	2 	22 	20 	24 	11 	1 	0
CL 	 dot-jump 	 False 	 41 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -1.50218272469 	 5.60622225078 	 -2.82280246608 	 5.08104443895 	 False 	 12 	 8 	14 	8 	11 	15 	12 	23 	1 	10 	2 	9 	5 	7 	3 	6 	16 	22 	13 	19 	21 	17 	20 	18 	24 	4 	0
CL 	 dot-jump 	 False 	 42 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -1.50218272469 	 -5.60622225078 	 -2.63461563501 	 4.74230814302 	 False 	 8 	 16 	23 	21 	24 	13 	17 	16 	5 	6 	3 	1 	20 	4 	7 	14 	18 	9 	12 	2 	15 	8 	10 	19 	22 	11 	0
CL 	 dot-jump 	 False 	 43 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 9 	 -5.02640136157 	 -2.90199417916 	 -4.10403952609 	 -4.10403952609 	 -5.34450600245 	 -3.16153876201 	 False 	 14 	 9 	23 	6 	14 	3 	5 	20 	22 	18 	17 	10 	8 	24 	16 	4 	9 	11 	7 	21 	13 	1 	15 	19 	12 	2 	0
CL 	 dot-jump 	 False 	 44 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 5.80398835832 	 0.0 	 5.19395653759 	 2.82280246608 	 False 	 12 	 11 	22 	11 	2 	7 	8 	20 	18 	14 	10 	4 	23 	19 	21 	16 	9 	13 	24 	3 	17 	6 	5 	15 	12 	1 	0
CL 	 dot-jump 	 False 	 45 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 4.10403952609 	 4.10403952609 	 5.41978073488 	 2.93571456472 	 False 	 1 	 11 	15 	21 	2 	20 	4 	9 	3 	14 	19 	13 	24 	22 	7 	17 	5 	23 	1 	10 	8 	6 	18 	11 	16 	12 	0
CL 	 dot-jump 	 False 	 46 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 4.10403952609 	 4.10403952609 	 3.04862666337 	 5.30686863623 	 False 	 16 	 15 	4 	20 	16 	21 	6 	15 	19 	1 	10 	18 	11 	12 	17 	2 	24 	22 	23 	14 	7 	9 	5 	8 	13 	3 	0
CL 	 dot-jump 	 False 	 47 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 18 	 5.60622225078 	 -1.50218272469 	 5.02640136157 	 2.90199417916 	 5.94670386188 	 -1.80659357829 	 False 	 17 	 13 	1 	10 	7 	23 	12 	9 	22 	24 	11 	16 	2 	3 	14 	21 	17 	6 	20 	18 	8 	4 	5 	19 	15 	13 	0
CL 	 dot-jump 	 False 	 48 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 5.02640136157 	 2.90199417916 	 1.73131884586 	 5.30686863623 	 False 	 1 	 16 	9 	24 	4 	5 	22 	15 	19 	7 	16 	10 	20 	23 	13 	12 	11 	3 	21 	1 	14 	8 	17 	18 	2 	6 	0
CL 	 dot-jump 	 False 	 49 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 14 	 1.50218272469 	 -5.60622225078 	 2.90199417916 	 -5.02640136157 	 1.99478040936 	 -5.75851703081 	 False 	 16 	 9 	18 	13 	17 	21 	16 	8 	10 	7 	3 	15 	20 	12 	9 	23 	19 	5 	14 	1 	22 	4 	24 	2 	11 	6 	0
CL 	 dot-jump 	 False 	 50 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 2.90199417916 	 5.02640136157 	 1.3173078175 	 5.72087966459 	 False 	 16 	 12 	6 	8 	14 	22 	17 	11 	12 	9 	21 	16 	10 	20 	23 	2 	7 	1 	24 	4 	15 	19 	13 	5 	3 	18 	0
CL 	 dot-jump 	 False 	 51 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -2.90199417916 	 5.02640136157 	 -3.19917612823 	 4.74230814302 	 True 	 14 	 14 	12 	8 	15 	19 	23 	20 	2 	5 	24 	21 	18 	6 	9 	10 	3 	17 	14 	1 	13 	22 	16 	7 	4 	11 	0
CL 	 dot-jump 	 False 	 52 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 19 	 5.80398835832 	 0.0 	 5.60622225078 	 1.50218272469 	 5.57033019973 	 0.376373662144 	 False 	 11 	 8 	4 	15 	9 	21 	3 	11 	8 	16 	20 	13 	23 	19 	2 	24 	10 	18 	14 	7 	22 	12 	1 	17 	6 	5 	0
CL 	 dot-jump 	 False 	 53 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 -1.50218272469 	 5.60622225078 	 -1.69368147965 	 5.30686863623 	 True 	 10 	 10 	24 	23 	7 	10 	14 	12 	15 	6 	19 	13 	2 	9 	16 	22 	11 	17 	5 	1 	18 	8 	4 	20 	3 	21 	0
CL 	 dot-jump 	 False 	 54 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -2.90199417916 	 -5.02640136157 	 -4.40357184709 	 3.87664872009 	 False 	 0 	 14 	4 	19 	15 	12 	13 	21 	6 	7 	1 	10 	9 	17 	16 	5 	11 	3 	23 	20 	24 	22 	2 	18 	8 	14 	0
CL 	 dot-jump 	 False 	 55 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 4.10403952609 	 -4.10403952609 	 3.9142860863 	 3.68846188901 	 False 	 9 	 8 	7 	12 	20 	17 	15 	9 	11 	24 	16 	22 	8 	3 	19 	5 	4 	21 	23 	6 	10 	13 	18 	2 	14 	1 	0
CL 	 dot-jump 	 False 	 56 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 14 	 1.50218272469 	 -5.60622225078 	 4.10403952609 	 4.10403952609 	 1.76895621208 	 -5.75851703081 	 False 	 21 	 12 	3 	18 	19 	24 	23 	21 	12 	17 	5 	16 	1 	2 	22 	20 	6 	11 	10 	15 	13 	8 	4 	14 	7 	9 	0
CL 	 dot-jump 	 False 	 57 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 16 	 4.10403952609 	 -4.10403952609 	 -4.10403952609 	 4.10403952609 	 4.40357184709 	 -4.40357184709 	 False 	 15 	 16 	3 	13 	23 	10 	6 	17 	8 	5 	7 	21 	1 	14 	15 	24 	12 	16 	4 	11 	9 	22 	20 	2 	19 	18 	0
CL 	 dot-jump 	 False 	 58 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -5.02640136157 	 2.90199417916 	 -3.23681349444 	 4.81758287545 	 False 	 12 	 10 	15 	6 	14 	24 	10 	22 	16 	2 	18 	19 	5 	11 	3 	17 	7 	4 	12 	23 	9 	20 	8 	13 	1 	21 	0
CL 	 dot-jump 	 False 	 59 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -2.90199417916 	 5.02640136157 	 -3.04862666337 	 4.93049497409 	 True 	 15 	 15 	17 	14 	12 	15 	4 	1 	11 	22 	5 	8 	2 	18 	10 	13 	20 	3 	21 	16 	23 	19 	9 	7 	24 	6 	0
CL 	 dot-jump 	 False 	 60 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -2.90199417916 	 -5.02640136157 	 -3.87664872009 	 4.21538501602 	 False 	 4 	 11 	3 	20 	7 	22 	4 	14 	2 	8 	21 	6 	1 	11 	15 	16 	23 	12 	9 	17 	24 	13 	5 	10 	19 	18 	0
CL 	 dot-jump 	 False 	 61 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 14 	 1.50218272469 	 -5.60622225078 	 -5.02640136157 	 2.90199417916 	 1.46785728236 	 -5.72087966459 	 False 	 12 	 13 	11 	8 	24 	15 	22 	20 	4 	12 	16 	10 	17 	23 	14 	5 	9 	1 	18 	13 	19 	7 	3 	6 	21 	2 	0
CL 	 dot-jump 	 False 	 62 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 -4.10403952609 	 -4.10403952609 	 -3.87664872009 	 -4.66703341059 	 True 	 9 	 9 	3 	12 	24 	19 	23 	17 	9 	2 	6 	10 	15 	11 	7 	16 	21 	1 	18 	5 	4 	14 	8 	20 	13 	22 	0
CL 	 dot-jump 	 False 	 63 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 16 	 4.10403952609 	 -4.10403952609 	 5.60622225078 	 1.50218272469 	 4.36593448087 	 -4.29065974844 	 False 	 12 	 11 	19 	8 	21 	15 	18 	13 	14 	6 	24 	2 	9 	20 	16 	22 	3 	7 	11 	12 	1 	17 	4 	23 	5 	10 	0
CL 	 dot-jump 	 False 	 64 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 9 	 -5.02640136157 	 -2.90199417916 	 -5.02640136157 	 -2.90199417916 	 -5.00576970652 	 -3.3873629593 	 True 	 13 	 13 	14 	1 	11 	7 	10 	17 	23 	15 	5 	18 	2 	21 	16 	9 	19 	22 	6 	24 	20 	13 	3 	8 	12 	4 	0
CL 	 dot-jump 	 False 	 65 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 0.0 	 -5.80398835832 	 1.54313201479 	 5.53269283352 	 False 	 11 	 10 	21 	5 	8 	19 	23 	18 	9 	1 	3 	20 	13 	24 	11 	16 	7 	4 	22 	10 	2 	12 	17 	15 	6 	14 	0
CL 	 dot-jump 	 False 	 66 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 20 	 5.60622225078 	 1.50218272469 	 5.02640136157 	 2.90199417916 	 6.02197859431 	 1.3173078175 	 False 	 15 	 14 	24 	9 	3 	14 	7 	18 	22 	6 	4 	8 	15 	17 	10 	12 	21 	20 	13 	23 	1 	2 	11 	16 	5 	19 	0
