subject 	task 	staircase 	trialNum 	stimulus 	monitorWidth 	monitorHeight 	stimHeight  	ISI 	SOA 	responseSpatialPos 	responseX 	responseY 	correctX 	correctY 	clickX 	clickY 	accuracy 	responsePosInStream 	correctPosInStream 	position0 	position1 	position2 	position3 	position4 	position5 	position6 	position7 	position8 	position9 	position10 	position11 	position12 	position13 	position14 	position15 	position16 	position17 	position18 	position19 	position20 	position21 	position22 	position23 	longFrames
IvT 	 dot-jump 	 False 	 93 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 2.90199417916 	 -5.02640136157 	 -4.66703341059 	 3.04862666337 	 False 	 11 	 8 	22 	11 	1 	2 	6 	21 	14 	19 	15 	18 	10 	5 	8 	13 	9 	3 	4 	17 	23 	20 	24 	12 	7 	16 	0
IvT 	 dot-jump 	 False 	 94 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 -1.50218272469 	 5.60622225078 	 -3.98956081873 	 -4.1777476498 	 False 	 23 	 12 	17 	13 	9 	4 	16 	3 	19 	15 	18 	6 	11 	14 	2 	12 	20 	7 	8 	21 	1 	23 	22 	24 	5 	10 	0
IvT 	 dot-jump 	 False 	 95 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 0.0 	 5.80398835832 	 -2.52170353637 	 -4.74230814302 	 False 	 21 	 15 	19 	24 	18 	4 	10 	21 	7 	12 	13 	20 	23 	15 	17 	9 	2 	1 	8 	6 	14 	5 	22 	11 	3 	16 	0
IvT 	 dot-jump 	 False 	 96 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 -1.50218272469 	 -5.60622225078 	 -5.11868180516 	 2.93571456472 	 False 	 4 	 13 	7 	1 	22 	11 	5 	3 	24 	21 	10 	9 	17 	14 	8 	12 	19 	2 	16 	15 	23 	6 	13 	20 	18 	4 	0
IvT 	 dot-jump 	 False 	 97 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 -2.90199417916 	 5.02640136157 	 -4.36593448087 	 3.01098929715 	 False 	 19 	 11 	1 	21 	23 	11 	22 	24 	17 	13 	16 	7 	9 	3 	10 	19 	20 	18 	2 	15 	4 	5 	8 	6 	12 	14 	0
IvT 	 dot-jump 	 False 	 98 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -1.50218272469 	 5.60622225078 	 -3.16153876201 	 4.85522024166 	 False 	 18 	 10 	18 	19 	15 	21 	6 	1 	7 	17 	9 	22 	2 	13 	10 	11 	12 	4 	14 	23 	3 	8 	5 	16 	24 	20 	0
IvT 	 dot-jump 	 False 	 99 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 9 	 -5.02640136157 	 -2.90199417916 	 2.90199417916 	 5.02640136157 	 -4.9681323403 	 -3.31208822687 	 False 	 5 	 12 	15 	11 	3 	5 	18 	9 	12 	8 	19 	7 	13 	21 	23 	22 	20 	17 	24 	1 	4 	14 	2 	16 	6 	10 	0
IvT 	 dot-jump 	 False 	 100 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 17 	 5.02640136157 	 -2.90199417916 	 5.60622225078 	 1.50218272469 	 4.66703341059 	 -3.1239013958 	 False 	 21 	 8 	18 	8 	14 	6 	5 	10 	7 	12 	20 	23 	16 	15 	11 	13 	2 	21 	22 	9 	3 	4 	1 	17 	19 	24 	0
IvT 	 dot-jump 	 False 	 101 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 9 	 -5.02640136157 	 -2.90199417916 	 5.60622225078 	 -1.50218272469 	 -4.55412131195 	 -2.70989036744 	 False 	 1 	 16 	21 	9 	7 	14 	5 	19 	24 	16 	10 	12 	4 	8 	22 	23 	20 	11 	18 	2 	17 	15 	1 	6 	13 	3 	0
IvT 	 dot-jump 	 False 	 102 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 -2.90199417916 	 -5.02640136157 	 -3.68846188901 	 -3.9142860863 	 False 	 5 	 15 	7 	5 	22 	4 	14 	10 	17 	15 	24 	6 	13 	12 	8 	20 	21 	11 	23 	3 	2 	9 	18 	19 	1 	16 	0
